komentar_bersih,prepos_text,polarity_score,sentiment,labeling_polarity,predicted_sentiment,sentimen_NaiveBayes
ginnjaris dan prabowo punya kasus korupsi hanya anis baswedan yang anti korupsi,"['ginnjaris', 'prabowo', 'korupsi', 'anis', 'baswedan', 'anti', 'korupsi']",-10,negatif,-1,-1,negatif
oh iya aku juga kurang yakin karena pak prabowo kalah dalam 2 kali pemilihan dan itu masih berdampak besar terhadap segala sesuatu,"['oh', 'iya', 'prabowo', 'kalah', '2', 'kali', 'pilih', 'dampak']",-9,negatif,-1,-1,negatif
prabowo emosional is the badmantracking records the badmanbrbramin anies muhaimin allah swt jadikan pilihan rakyat indonesia presiden 2024,"['prabowo', 'emosional', 'is', 'the', 'badmantracking', 'records', 'the', 'badmanbrbramin', 'anies', 'muhaimin', 'allah', 'swt', 'jadi', 'pilih', 'rakyat', 'indonesia', 'presiden', '2024']",5,positif,1,1,positif
prabowo mantap,"['prabowo', 'mantap']",5,positif,1,1,positif
saya merasa kurang yakin dengan program prabowo gibran karena tak banyak yang baru,"['program', 'prabowo', 'gibran']",0,netral,0,1,positif
prabowo for r1,"['prabowo', 'for', 'r1']",0,netral,0,0,netral
sepertinya gua dari dukung prabowo bakal pindah ke haluan ke anies,"['gua', 'dukung', 'prabowo', 'pindah', 'haluan', 'anies']",-1,negatif,-1,-1,negatif
terimakasih kpu yang sudah menggelar acara debat 1 capres 2024 semoga rakyat bisa dibukakan pikiran dan hati nya untuk memilih pemimpin yang mampu memimpin indonesia untuk bisa mencapai tujuan menjadi negara besar indonesia maju di tahun 204 sekilas yang saya bisa sampaikan menurut pendapat saya di debat 1 capres 2024 sbb br1 capres nourut 1 pak anies menurut saya sangat jago dalam retorika dan berkata bahkan sampai terpikirkan menyalahkan 33angin33 ketika ditanya tentang penanganan polusi di jakarta dengan apbn yang besar jika dibandingkan dengan propinsi jabar kemudian 1 point lagi yang menurut saya tidak sesuai dan tidak konsisten mengenai gagasan dan visimisi adalah sangat getol menyerukan 33perubahan33 tapi tidak setuju dengan perubahan ibukota dipindah ke ikn jadi sebenarnya yang pengin dirubah itu perubahan seperti apa ya pak brmenarik menantikan detail 33perubahan33 yang dimaksud yang sangat getol di utarakan mungkin di debat selanjutnya ada dijabarkan semoga sajabrtapi overall beliau mampu dan sanggup menjawab semua pertanyaan yang diberikan baik oleh panelis maupun capres lainnya brbr2 capres nourut 2 pak prabowo menurut saya beliau mampu menjawab pertanyaan yang diberikan oleh panelis dan capres lainnya dengan baik cuman masih perlu untuk mengontrol emosi dan tidak terbawa dalam suasana debat yang mungkin sedikit panas dan tegang karena tadi sempat sedikit terusik dengan pertanyaan pak ganjar kalo menurut saya yang namanya debat ya sah saja menanyakan apapun selagi masih dalam konteks topik perdebatanbrgagasan dan visimisi nya sejalan dengan pemerintahan yang sudah berjalan kalo memang konsisten dan sesuai dengan apa yang dijanjikan saat kampanye sedikit bisa membuat saya yakin untuk bisa mencapai indonesia maju di tahun 204 ditunggu next debatnya dalam penjelasan program kerjanya pak overall beliau mampu dan sanggup menjawab semua pertanyaan yang diberikan brbr3 capres nourut 3 pak ganjar menurut saya beliau pandai 33memainkan33 perasaan pendengar debat dengan menyampaikan beberapa kisah aktual dari kunjungan ke berbagai daerah jujur saya juga sangat terkesan dengan cerita nya karena langsung mendengar keluhan dari rakyat tapi apakah konsistensi seperti ini bisa bertahan ketika nantinya sudah terpilih let3s see point nya bagus untuk menarik simpati rakyat yang mendengar visimisinya pak ganjar tapi tadi ada sedikit blunder saat diminta oleh moderator untuk menyampaikan tanggapan dari salah satu capres tapi yang dilakukan pak ganjar malah bertanya dan sempat di ingatkan oleh moderator semoga next debat bisa lebih fokus lagi pak overall beliau mampu dan sanggup menjawab semua pertanyaan yang diberikan brbritulah beberapa point yang saya lihat dari debat capres 1 2024 hari ini ingat ini hanya pendapat saya pendapat itu tidak ada benar dan salah melainkan diterima atau tidak diterima masih ada 4 debat lagi mari kita sebagai bangsa yang beradab dan beradat untuk menggunakan hak suara kita dan menentukan pilihan kita untuk memilih pemimpin bangsa indonesia ini ingat jangan sampai golput ya karena nasib bangsa tahun kedepan ada ditangan kita semua sampai jumpa di debat capres 2 2024,"['terimakasih', 'kpu', 'gelar', 'acara', 'debat', '1', 'capres', '2024', 'moga', 'rakyat', 'buka', 'pikir', 'hati', 'nya', 'pilih', 'pimpin', 'pimpin', 'indonesia', 'capai', 'tuju', 'negara', 'indonesia', 'maju', '204', 'kilas', 'dapat', 'debat', '1', 'capres', '2024', 'sbb', 'br1', 'capres', 'nourut', '1', 'anies', 'jago', 'retorika', 'pikir', 'salah', '33angin33', 'tangan', 'polusi', 'jakarta', 'apbn', 'banding', 'propinsi', 'jabar', '1', 'point', 'sesuai', 'konsisten', 'gagas', 'visimisi', 'getol', 'seru', '33perubahan33', 'tuju', 'ubah', 'ibukota', 'pindah', 'ikn', 'pengin', 'rubah', 'ubah', 'ya', 'brmenarik', 'detail', '33perubahan33', 'getol', 'utara', 'debat', 'jabar', 'moga', 'sajabrtapi', 'overall', 'beliau', 'sanggup', 'panelis', 'capres', 'brbr2', 'capres', 'nourut', '2', 'prabowo', 'beliau', 'panelis', 'capres', 'cuman', 'kontrol', 'emosi', 'bawa', 'suasana', 'debat', 'panas', 'tegang', 'usik', 'ganjar', 'kalo', 'nama', 'debat', 'ya', 'sah', 'apa', 'selagi', 'konteks', 'topik', 'perdebatanbrgagasan', 'visimisi', 'nya', 'jalan', 'perintah', 'jalan', 'kalo', 'konsisten', 'sesuai', 'janji', 'kampanye', 'capai', 'indonesia', 'maju', '204', 'tunggu', 'next', 'debat', 'jelas', 'program', 'kerja', 'overall', 'beliau', 'sanggup', 'brbr3', 'capres', 'nourut', '3', 'ganjar', 'beliau', 'pandai', '33memainkan33', 'asa', 'dengar', 'debat', 'kisah', 'aktual', 'kunjung', 'daerah', 'jujur', 'kes', 'cerita', 'nya', 'langsung', 'dengar', 'keluh', 'rakyat', 'konsistensi', 'tahan', 'pilih', 'let3s', 'see', 'point', 'nya', 'bagus', 'tarik', 'simpati', 'rakyat', 'dengar', 'visimisinya', 'ganjar', 'blunder', 'moderator', 'tanggap', 'salah', 'capres', 'ganjar', 'ingat', 'moderator', 'moga', 'next', 'debat', 'fokus', 'overall', 'beliau', 'sanggup', 'brbritulah', 'point', 'lihat', 'debat', 'capres', '1', '2024', 'dapat', 'dapat', 'salah', 'terima', 'terima', '4', 'debat', 'mari', 'bangsa', 'adab', 'adat', 'hak', 'suara', 'tentu', 'pilih', 'pilih', 'pimpin', 'bangsa', 'indonesia', 'golput', 'ya', 'nasib', 'bangsa', 'depan', 'tang', 'jumpa', 'debat', 'capres', '2', '2024']",75,positif,1,1,positif
satu antara pikiran perkataan perbuatan brini yang diharapkan masyarakat yang juga satu antara pikiran perkataan dan perbuatan bukan pikiran dan perkataan cerdas tapi perbuatan jauh dari yang dikatakan via debat inibrganjar mahfud solusinya,"['pikir', 'kata', 'buat', 'brini', 'harap', 'masyarakat', 'pikir', 'kata', 'buat', 'pikir', 'kata', 'cerdas', 'buat', 'via', 'debat', 'inibrganjar', 'mahfud', 'solusi']",3,positif,1,1,positif
mengapai tuh yang dibelakang emosi kena sindir anies soal pencalonan brbrbrjujur mengira yang paling ampas ganjar ternyata salah,"['kapai', 'tuh', 'belakang', 'emosi', 'kena', 'sindir', 'anies', 'calon', 'brbrbrjujur', 'ampas', 'ganjar', 'salah']",-12,negatif,-1,-1,negatif
prabowo sendiri penculikn mahasiswa trisakti aman pembantyan mahasiswa trisakti aman pembantyan stadiun kanjuruhan aman pemerkosaan karna pemerintahn tidak baru tindak tegss tunjukn aman ya di mana gx lihat wadas di jateng di tindas pemerintahn rempang di tindas oleh pemerintahn apa itu yang di bilang aman hahsh semakin goblog dan tolol sih prabowo,"['prabowo', 'penculikn', 'mahasiswa', 'trisakti', 'aman', 'pembantyan', 'mahasiswa', 'trisakti', 'aman', 'pembantyan', 'stadiun', 'kanjuruhan', 'aman', 'perkosa', 'karna', 'pemerintahn', 'tindak', 'tegss', 'tunjukn', 'aman', 'ya', 'gx', 'lihat', 'wadas', 'jateng', 'tindas', 'pemerintahn', 'rempang', 'tindas', 'pemerintahn', 'bilang', 'aman', 'hahsh', 'goblog', 'tolol', 'sih', 'prabowo']",-8,negatif,-1,-1,negatif
prabowo gibran,"['prabowo', 'gibran']",0,netral,0,0,netral
hancur apa prabowo 3 kali gagal di nomor yang sama yaitu 2 gagal maning,"['hancur', 'prabowo', '3', 'kali', 'gagal', 'nomor', '2', 'gagal', 'maning']",-8,negatif,-1,-1,negatif
pak ganjar pranowo tegas dan tidak abu,"['ganjar', 'pranowo', 'abu']",3,positif,1,1,positif
pak prabowo mantap bicara sesuai fakta,"['prabowo', 'mantap', 'bicara', 'sesuai', 'fakta']",5,positif,1,1,positif
saya orang yang sangat benci dengan politik tapi ini untuk negara indonesiadoa ku mudahkan dan lancarkan jalanmu pak aniesprabowo jokowi dkkganjar produk pdip yang melahirkan jokowi tahun di ajarkan pdip tahun kemudian mulai gerahskrg main sendirikarma pdip dan anda mrpresidendan lbp jgsemoga azab di percepat untuk di duniadi lamakan baru ke akhiratagar di tonton masyarakat,"['orang', 'benci', 'politik', 'negara', 'indonesiadoa', 'ku', 'mudah', 'lancar', 'jalan', 'aniesprabowo', 'jokowi', 'dkkganjar', 'produk', 'pdip', 'lahir', 'jokowi', 'ajar', 'pdip', 'gerahskrg', 'main', 'sendirikarma', 'pdip', 'mrpresidendan', 'lbp', 'jgsemoga', 'azab', 'cepat', 'duniadi', 'lama', 'akhiratagar', 'tonton', 'masyarakat']",-6,negatif,-1,-1,negatif
voting yuk setelah menyaksikan debat perdana kpu ini gunakan pandangan yang rasional dan objektiv kamu pilih siapabr 1 anies muhaiminbr 2 prabowo gibranbr 3 ganjar mahfud,"['voting', 'yuk', 'saksi', 'debat', 'perdana', 'kpu', 'pandang', 'rasional', 'objektiv', 'pilih', 'siapabr', '1', 'anies', 'muhaiminbr', '2', 'prabowo', 'gibranbr', '3', 'ganjar', 'mahfud']",9,positif,1,1,positif
anis bukti nyatanya lihat saja jakarta cuma wacana saja bukti nyatanya 0 ganjar lihat saja 10 tahun jateng kayak bagaimana prabowo menjadi menhan kayak bagaimana bukti nyatanyabrbismillah no 2,"['anis', 'bukti', 'lihat', 'jakarta', 'wacana', 'bukti', '0', 'ganjar', 'lihat', '10', 'jateng', 'kayak', 'prabowo', 'menhan', 'kayak', 'bukti', 'nyatanyabrbismillah', 'no', '2']",-10,negatif,-1,-1,negatif
pak anis gegen press pak ganjar pragmatis lalu counter attack pak prabowo tenang enjoy ingin menguasai possession,"['anis', 'gegen', 'press', 'ganjar', 'pragmatis', 'counter', 'attack', 'prabowo', 'tenang', 'enjoy', 'kuasa', 'possession']",12,positif,1,1,positif
pak prabowo di serang kanan kiri semangat pak ganjar main aman pakai anis ada seribu kosakata,"['prabowo', 'serang', 'kanan', 'kiri', 'semangat', 'ganjar', 'main', 'aman', 'pakai', 'anis', 'ribu', 'kosakata']",-2,negatif,-1,-1,negatif
jujur dulu saya respect ke pak prabowotapi sekarang ke tegasan pak prabowo kemana pakjangan kebanyakan becanda pakini calon pemimpin negara pak bukan pasmimpin grup badut,"['jujur', 'respect', 'prabowotapi', 'tegas', 'prabowo', 'mana', 'pakjangan', 'banyak', 'becanda', 'pakini', 'calon', 'pimpin', 'negara', 'pasmimpin', 'grup', 'badut']",-1,negatif,-1,-1,negatif
anis junggler roam dan exp brprabowo midbrganjar gold line,"['anis', 'junggler', 'roam', 'exp', 'brprabowo', 'midbrganjar', 'gold', 'line']",0,netral,0,0,netral
prabowo seperti anakanak dialogx bskah memimpin jwbnx tidak bisa,"['prabowo', 'anakanak', 'dialogx', 'bskah', 'pimpin', 'jwbnx']",0,netral,0,0,netral
2x pemilu mendukung prabowo maaf sekarang saya putar balik,"['2x', 'milu', 'dukung', 'prabowo', 'maaf', 'putar']",3,positif,1,-1,negatif
wkwkwk pendukung prabowo menertawakan prabowo,"['wkwkwk', 'dukung', 'prabowo', 'tertawa', 'prabowo']",12,positif,1,1,positif
tidak ada bobotx ini prabowo,"['bobotx', 'prabowo']",0,netral,0,0,netral
ganjar said pemerintah di keritik tidak baperan tapi lu di lapor pak baper malah meminta cut,"['ganjar', 'said', 'perintah', 'keritik', 'baperan', 'lu', 'lapor', 'baper', 'cut']",-3,negatif,-1,-1,negatif
ganjar masih mau jadi calon presiden wkwkwkw mengurus jawa tengah saja masih ita itu apalagi jalan rayanya masih minus eh wkwk apa lagi diroasting saja bawa perasaan apalagi besok pas jadi presiden,"['ganjar', 'calon', 'presiden', 'wkwkwkw', 'urus', 'jawa', 'ita', 'jalan', 'raya', 'minus', 'eh', 'wkwk', 'diroasting', 'bawa', 'asa', 'besok', 'pas', 'presiden']",7,positif,1,1,positif
sanggahan prabowo terhadap argumen anies mengenai demokrasi justru anti demokrasi seakanakan dialah yang memilih anies menjadi gubernur jakarta anda mungkin mendukung pencalonannya tetapi yang memilih dan memenangkan anies adalah mayoritas rakyat jakarta sendiri itulah demokrasi tak ada hubungannya dengan jokowi menjadi presiden atau tidak yang anies sampaikan adalah pembekapan suara dalam elemen masyarakat yang beroposisi dengan pemerintah dalam suatu demokrasi oposisi itu penting untuk checks and balances memastikan bahwa pemerintah menjalankan pemerintahan secara bertanggung jawab di indonesia fungsi itu tidak berjalan dengan efektif karena oposisi juga menjadi bagian dari pemerintah contoh jelasnya prabowo sendiri kalah pemilu 2 kali tetapi saat ditawarkan posisi menhan di bawah opponentnya jokowi diterima dengan baik seharusnya kan ditolak agar dia dapat bebas menyuarakan sikapnya terhadap kebijakankebijakan jokowi yang anti demokrasi makanya di indonesia rakyat dan jurnalisme yang mengambil posisi oposisi itu suara oposisi rakyat tidak boleh dibekap atau diberangus itu anti demokrasi itu maksud anies,"['sanggah', 'prabowo', 'argumen', 'anies', 'demokrasi', 'anti', 'demokrasi', 'seakanakan', 'pilih', 'anies', 'gubernur', 'jakarta', 'dukung', 'calon', 'pilih', 'menang', 'anies', 'mayoritas', 'rakyat', 'jakarta', 'demokrasi', 'hubung', 'jokowi', 'presiden', 'anies', 'bekap', 'suara', 'elemen', 'masyarakat', 'oposisi', 'perintah', 'demokrasi', 'oposisi', 'checks', 'and', 'balances', 'perintah', 'jalan', 'perintah', 'tanggung', 'indonesia', 'fungsi', 'jalan', 'efektif', 'oposisi', 'perintah', 'contoh', 'prabowo', 'kalah', 'milu', '2', 'kali', 'tawar', 'posisi', 'menhan', 'opponentnya', 'jokowi', 'terima', 'tolak', 'bebas', 'suara', 'sikap', 'kebijakankebijakan', 'jokowi', 'anti', 'demokrasi', 'indonesia', 'rakyat', 'jurnalisme', 'ambil', 'posisi', 'oposisi', 'suara', 'oposisi', 'rakyat', 'bekap', 'berangus', 'anti', 'demokrasi', 'maksud', 'anies']",-40,negatif,-1,-1,negatif
sepertinya pak prabowo memang tidak cocok jadi presiden karena sudah dua kali gagal dan dia cocok di militer,"['prabowo', 'cocok', 'presiden', 'kali', 'gagal', 'cocok', 'militer']",1,positif,1,1,positif
semakin menyerang prabowo semakin menunjukan sifat anies yang sebenarnya tidak tahu terima kasih,"['serang', 'prabowo', 'tunjuk', 'sifat', 'anies', 'terima', 'kasih']",-1,negatif,-1,-1,negatif
itu hak demokrasi anies untuk meminta pertanggung jawaban prabowo atas tindakan nonkonstitusionalnya tugas prabowo adalah menjawabnya secara dewasa dan bertanggung jawab bukan dengan sorry yee tolong elaborasikan maksud pernyataan anda semakin menyerang prabowo semakin menunjukkan sifat anies sebenarnya prabowo bisa saja mendukung pencalonan anies sebagai gubernur jakarta tetapi yang memilih dan memenangkan anies adalah suara mayoritas rakyat jakarta itulah demokrasi hanya karena seseorang pernah mendukungmu dalam suatu hal bukan berarti anda tidak boleh bersuara saat orang itu melakukan suatu kesalahan yang merugikan orang banyak bukan jangan terlalu terikat dengan ewuh pakewuh bung apalagi dalam kehidupan berdemokrasi nanti anda terbelit bangsa dan negara terjerumus ke jurang,"['hak', 'demokrasi', 'anies', 'tanggung', 'prabowo', 'tindak', 'nonkonstitusionalnya', 'tugas', 'prabowo', 'jawab', 'dewasa', 'tanggung', 'sorry', 'yee', 'tolong', 'elaborasi', 'maksud', 'nyata', 'serang', 'prabowo', 'sifat', 'anies', 'prabowo', 'dukung', 'calon', 'anies', 'gubernur', 'jakarta', 'pilih', 'menang', 'anies', 'suara', 'mayoritas', 'rakyat', 'jakarta', 'demokrasi', 'dukung', 'suara', 'orang', 'salah', 'rugi', 'orang', 'ikat', 'ewuh', 'pakewuh', 'hidup', 'demokrasi', 'belit', 'bangsa', 'negara', 'jerumus', 'jurang']",-19,negatif,-1,-1,negatif
punya kekhawatiran kalo indonesia dipegang sama pak prabowo gibran hmm,"['khawatir', 'kalo', 'indonesia', 'pegang', 'prabowo', 'gibran', 'hmm']",-6,negatif,-1,-1,negatif
mantab pak prabowo memang debat harus ada banyol2nya biar cair prabowo presiden,"['mantab', 'prabowo', 'debat', 'banyol2nya', 'biar', 'cair', 'prabowo', 'presiden']",3,positif,1,1,positif
setelah debat ini saya malah ragu untuk memilih pak prabowo gibran karena seperti kurang persiapan,"['debat', 'ragu', 'pilih', 'prabowo', 'gibran', 'siap']",-1,negatif,-1,-1,negatif
ganjar dan anies omongan nya bisa di pahami kalau prabowo enggak nyambung pertanyaan nya apa jawab nya kmn,"['ganjar', 'anies', 'omong', 'nya', 'paham', 'prabowo', 'nyambung', 'nya', 'nya', 'kmn']",-2,negatif,-1,-1,negatif
asli enggak yakin sama program prabowo gibran,"['asli', 'program', 'prabowo', 'gibran']",2,positif,1,1,positif
saya sedikit khawatir sama prabowo gibran apakah mereka bakal bisa memimpin negara ini seperti pak jokowi,"['khawatir', 'prabowo', 'gibran', 'pimpin', 'negara', 'jokowi']",-4,negatif,-1,-1,negatif
prabowo gahasan nya apik tidak menyindir,"['prabowo', 'gahasan', 'nya', 'apik', 'sindir']",-3,negatif,-1,-1,negatif
pak prabowo dalam memaparkan jawaban seperti kurang menyakinkan agak sedikit gugup sekarang lebih yakin ke pak anies,"['prabowo', 'papar', 'menyakinkan', 'gugup', 'anies']",-8,negatif,-1,-1,negatif
kami tidak yakin akan program kerja pak prabowo dan gibran karena gagasan nya sangat berbeda,"['program', 'kerja', 'prabowo', 'gibran', 'gagas', 'nya', 'beda']",0,netral,0,1,positif
kurang yakin sama progam pak prabowo apakah akan memberikan perubahan bagi indonesia,"['progam', 'prabowo', 'ubah', 'indonesia']",0,netral,0,-1,negatif
setelah melihat semua perdebatan ini ternyata pak ganjar lebih jenius dari pada pak prabowo namun kejeniusan pak anies di atas ratarata,"['debat', 'ganjar', 'jenius', 'prabowo', 'jenius', 'anies', 'ratarata']",5,positif,1,1,positif
dah bicara apa ini ganjar tidak menyambung wkwkwkwkkw,"['dah', 'bicara', 'ganjar', 'sambung', 'wkwkwkwkkw']",-4,negatif,-1,-1,negatif
pak prabowo bertanya untuk mencari solusi pak anis bertanya kok kayak menjatuhkan lawan aboutinvalidzcsafeza good luck prabowo ganjar aboutinvalidzcsafeza,"['prabowo', 'cari', 'solusi', 'anis', 'kayak', 'jatuh', 'lawan', 'aboutinvalidzcsafeza', 'good', 'luck', 'prabowo', 'ganjar', 'aboutinvalidzcsafeza']",3,positif,1,1,positif
prabowo 2024,"['prabowo', '2024']",0,netral,0,1,positif
prabowo cukup tenang sekali memang pengalaman yang berbicara prabowo gibran memang mantab,"['prabowo', 'tenang', 'alam', 'bicara', 'prabowo', 'gibran', 'mantab']",5,positif,1,1,positif
tenang darimanapenuh emosi kok dibilang tenangsy malahan kasihan sama pak prabowo sudah sepuh terus emosi mending bapak pensiun nyapress apalagi deh kayak raya mending fokus buat ibadah,"['tenang', 'darimanapenuh', 'emosi', 'bilang', 'tenangsy', 'kasihan', 'prabowo', 'sepuh', 'emosi', 'mending', 'pensiun', 'nyapress', 'deh', 'kayak', 'raya', 'mending', 'fokus', 'ibadah']",-2,negatif,-1,-1,negatif
berlinapermatasari24 oh nitizen mungkin menurut anda yang memang tidak suka dengan prabowo sehingga beranggapan beliau emosi padahal kalo di amati prabowo memang santai dan dengan menjawab pertanyaan2 brprabowo juga sudah bilang kalo beliau tidak butuh jabatanbeliau hanya ingin menghabiskan di masa umurnya untuk kepentingan bangsa indonesiabrbeliau sudah kayak raya,"['berlinapermatasari24', 'oh', 'nitizen', 'suka', 'prabowo', 'anggap', 'beliau', 'emosi', 'kalo', 'amat', 'prabowo', 'santai', 'pertanyaan2', 'brprabowo', 'bilang', 'kalo', 'beliau', 'butuh', 'jabatanbeliau', 'habis', 'umur', 'penting', 'bangsa', 'indonesiabrbeliau', 'kayak', 'raya']",0,netral,0,-1,negatif
bapak ganjar sangat tegas pemaparannya dan visi misi jelas membela rakyat kecil sat set pak ganjar,"['ganjar', 'papar', 'visi', 'misi', 'bela', 'rakyat', 'sat', 'set', 'ganjar']",3,positif,1,1,positif
setelah menonton debat capres dan cawapres semalam saya jadi tidak yakin dengan program kerja pak prabowo dan gibran melalui gagasangagasan yang beliau sampaikan tadi malam,"['tonton', 'debat', 'capres', 'cawapres', 'malam', 'program', 'kerja', 'prabowo', 'gibran', 'gagasangagasan', 'beliau', 'malam']",-1,negatif,-1,1,positif
serta saya melihat pak prabowo seperti kebingungan mengikuti arus debat tadi malam,"['prabowo', 'bingung', 'ikut', 'arus', 'debat', 'malam']",-1,negatif,-1,1,positif
tegak lurus ganjarmahfud,"['tegak', 'lurus', 'ganjarmahfud']",4,positif,1,0,netral
pak prabowo seperti kurang siap dalam debat ini dilihat dari bahasa dan kurang bisa menahan diri dan sikap,"['prabowo', 'debat', 'bahasa', 'tahan', 'sikap']",0,netral,0,-1,negatif
jadi kurang yakin kalo indonesia sama pak prabowo gibran apalagi pernah kalah 2 kali sebelumnya,"['kalo', 'indonesia', 'prabowo', 'gibran', 'kalah', '2', 'kali']",-4,negatif,-1,-1,negatif
ganjar is the bestanis omdowowo melawak,"['ganjar', 'is', 'the', 'bestanis', 'omdowowo', 'lawak']",2,positif,1,1,positif
anies debat hanya bisa menyalahkan orang ganjar sok benar dan sok pintar anies ganjar hanya bisa menyerang pribadi lawan debat anak kecil anies ganjar anggap pribadinya lebih hebat dari semua presiden yang ada padahal jadi presiden juga mereka enggak akan bisa anies ganjar terlalu agresif ingin jadi presiden kelihatan dari ucapannya debat itu hanya memperlihatkan pribadi anies ganjar prabowo sangat cocok presiden indonesia berikutnya enggak sentil kubu lawan yang seperti anak kecil semua enggak level debatnya semoga cepat selesai pemilu dan prabowo presiden 2024202 gibran wakilnya,"['anies', 'debat', 'salah', 'orang', 'ganjar', 'sok', 'sok', 'pintar', 'anies', 'ganjar', 'serang', 'pribadi', 'lawan', 'debat', 'anak', 'anies', 'ganjar', 'anggap', 'pribadi', 'hebat', 'presiden', 'presiden', 'anies', 'ganjar', 'agresif', 'presiden', 'ucap', 'debat', 'pribadi', 'anies', 'ganjar', 'prabowo', 'cocok', 'presiden', 'indonesia', 'sentil', 'kubu', 'lawan', 'anak', 'level', 'debat', 'moga', 'cepat', 'selesai', 'milu', 'prabowo', 'presiden', '2024202', 'gibran', 'wakil']",15,positif,1,1,positif
budiman sudjatmiko kelihatan khawatir ketika prabowo bicara,"['budiman', 'sudjatmiko', 'khawatir', 'prabowo', 'bicara']",0,netral,0,-1,negatif
jadi meragukan begini kalo indonesia dipasrahkan sama pak prabowo gibran,"['ragu', 'kalo', 'indonesia', 'pasrah', 'prabowo', 'gibran']",-3,negatif,-1,-1,negatif
saya agak ragu dengan program pak prabowo dan gibran soal pemberian makan siang disekolah karena itu sangat sulit dilakukan dan membutuhkan dana yang besar,"['ragu', 'program', 'prabowo', 'gibran', 'beri', 'makan', 'siang', 'seko', 'sulit', 'butuh', 'dana']",-7,negatif,-1,-1,negatif
prabowo presiden,"['prabowo', 'presiden']",3,positif,1,1,positif
pak prabowo gibran kenapa ya dilihat lihat sepertinya aga grogi hmm,"['prabowo', 'gibran', 'ya', 'lihat', 'aga', 'grogi', 'hmm']",3,positif,1,1,positif
di gedung trsebut suara tr ake kayak sebut prabowo tok tepi di suara komen yang trbanyak suara anis br jatim mojopahit,"['gedung', 'trsebut', 'suara', 'tr', 'ake', 'kayak', 'prabowo', 'tok', 'tepi', 'suara', 'komen', 'trbanyak', 'suara', 'anis', 'br', 'jatim', 'mojopahit']",-4,negatif,-1,-1,negatif
aga kurang meyakinkan program pak prabowo gibranbrgatau kenapa kurang meyakinkan saja,"['aga', 'program', 'prabowo', 'gibranbrgatau']",0,netral,0,1,positif
apa prabowo lebih banyak bertanya dalam menanggapi karena biar rakyat tau quotgini loh jawaban orang yang kalian pilihquot brwaduh apa prabowo terlalu ngira rakyat indonesia pandai brno pak sdm indonesia masih rendah,"['prabowo', 'tanggap', 'biar', 'rakyat', 'tau', 'quotgini', 'loh', 'orang', 'pilihquot', 'brwaduh', 'prabowo', 'ngira', 'rakyat', 'indonesia', 'pandai', 'brno', 'sdm', 'indonesia', 'rendah']",-8,negatif,-1,-1,negatif
hanya ganjar yang menarasikan kondisi real indonesia yang lain teoritis dan romantis,"['ganjar', 'narasi', 'kondisi', 'real', 'indonesia', 'teoritis', 'romantis']",4,positif,1,1,positif
pertarungan sengit anies vs ganjar,"['tarung', 'sengit', 'anies', 'vs', 'ganjar']",-1,negatif,-1,-1,negatif
saya awalnya pendukung prabowo tapi setelah melihat ini saya putuskan pilih amin yang paling pantas jadi presiden karena program kerja dan visi misi nya lebih yakin dapat memajukan indonesia,"['dukung', 'prabowo', 'putus', 'pilih', 'amin', 'presiden', 'program', 'kerja', 'visi', 'misi', 'nya', 'maju', 'indonesia']",7,positif,1,1,positif
p prabowo cenderung emosional sayang sekali mestinya didampingi dengan data yang akurat brp ganjar lumayan dalam menangkis serangan dan menyerang enggak berbagai jurus tapi sayang tangkisannya belum bisa menjadi serangan balik dan serangannya belum tajam belum bisa menciptakan gol brp anis kalo saya ibaratkan seperti kristiano ronaldo kalo menyerang tajam dan berhasil mencetak gol kalo bertahan bisa saya ibaratkan seperti roberto carlos yang tangguh kalo bertahan dan tajam memberikan umpan balik bahkan bisa menciptakan gol brsukses timnas amin brsemoga indonesia jaya amin,"['p', 'prabowo', 'cenderung', 'emosional', 'sayang', 'mesti', 'damping', 'data', 'akurat', 'brp', 'ganjar', 'lumayan', 'tangkis', 'serang', 'serang', 'jurus', 'sayang', 'tangkis', 'serang', 'serang', 'tajam', 'cipta', 'gol', 'brp', 'anis', 'kalo', 'kristiano', 'ronaldo', 'kalo', 'serang', 'tajam', 'hasil', 'cetak', 'gol', 'kalo', 'tahan', 'roberto', 'carlos', 'tangguh', 'kalo', 'tahan', 'tajam', 'umpan', 'cipta', 'gol', 'brsukses', 'timnas', 'amin', 'brsemoga', 'indonesia', 'jaya', 'amin']",-12,negatif,-1,-1,negatif
semua korup pak ganjar korup enggak bisa di punahkan,"['korup', 'ganjar', 'korup', 'punah']",-12,negatif,-1,-1,negatif
mantap pak prabowo yakin 1 putaran,"['mantap', 'prabowo', '1', 'putar']",5,positif,1,1,positif
apa ganjar terlalu paham semoga menang jadi presiden,"['ganjar', 'paham', 'moga', 'menang', 'presiden']",5,positif,1,1,positif
