komentar_bersih,prepos_text,polarity_score,sentiment,labeling_polarity,predicted_sentiment,sentimen_NaiveBayes
saya suka penampilan aneis tidak emosi tenangcerdassesuai data dan ilmu akhirnya saya sekeluargakerabattemanteman pilih no 1 anies muhaimin,"['suka', 'tampil', 'aneis', 'emosi', 'tenangcerdassesuai', 'data', 'ilmu', 'sekeluargakerabattemanteman', 'pilih', 'no', '1', 'anies', 'muhaimin']",-2,negatif,-1,-1,negatif
kalo di suruh ngebacott mah sih anies jago nyacoba suruh urus papua saja dahhotw balik kanan dia,"['kalo', 'suruh', 'ngebacott', 'mah', 'sih', 'anies', 'jago', 'nyacoba', 'suruh', 'urus', 'papua', 'dahhotw', 'kanan']",-1,negatif,-1,-1,negatif
saya suka penampilan aneis tidak emosi tenangcerdassesuai data dan ilmu akhirnya saya sekeluargakerabattemanteman pilih no 1 anies muhaimin,"['suka', 'tampil', 'aneis', 'emosi', 'tenangcerdassesuai', 'data', 'ilmu', 'sekeluargakerabattemanteman', 'pilih', 'no', '1', 'anies', 'muhaimin']",-2,negatif,-1,-1,negatif
ya allah semoga anak2ku cerdas tenang berwibawa seperti apa anies baswedan energik positif dan ceria seperti cak imin amin 1x,"['ya', 'allah', 'moga', 'anak2ku', 'cerdas', 'tenang', 'wibawa', 'anies', 'baswedan', 'energik', 'positif', 'ceria', 'cak', 'imin', 'amin', '1x']",25,positif,1,1,positif
ha menampak jelas kwalitas capres yang cuma ndobos dan berdasarkan pola fikir dan perasaan anies betulbetul jadi penguasa lahir batin,"['ha', 'tampak', 'kwalitas', 'capres', 'ndobos', 'dasar', 'pola', 'fikir', 'asa', 'anies', 'betulbetul', 'kuasa', 'lahir', 'batin']",8,positif,1,1,positif
pak anies angarya berahlak,"['anies', 'angarya', 'berahlak']",0,netral,0,1,positif
brpokoke anies harapan kita semuapak anies sudah jelas di depan matakalau beliau adalah malaikat berbentuk manusia yang dikirimkan untuk menyelamatkan negara tercinta ini,"['brpokoke', 'anies', 'harap', 'semuapak', 'anies', 'matakalau', 'beliau', 'malaikat', 'bentuk', 'manusia', 'kirim', 'selamat', 'negara', 'cinta']",16,positif,1,1,positif
mmng cerdas apa anies tidak salah di 2024 jadi presiden ri,"['mmng', 'cerdas', 'anies', 'salah', '2024', 'presiden', 'ri']",-1,negatif,-1,1,positif
anies baswedan presiden ku selanjutnya,"['anies', 'baswedan', 'presiden', 'ku']",3,positif,1,1,positif
saya orang yang sangat benci dengan politik tapi ini untuk negara indonesiadoa ku mudahkan dan lancarkan jalanmu pak aniesprabowo jokowi dkkganjar produk pdip yang melahirkan jokowi tahun di ajarkan pdip tahun kemudian mulai gerahskrg main sendirikarma pdip dan anda mrpresidendan lbp jgsemoga azab di percepat untuk di duniadi lamakan baru ke akhiratagar di tonton masyarakat,"['orang', 'benci', 'politik', 'negara', 'indonesiadoa', 'ku', 'mudah', 'lancar', 'jalan', 'aniesprabowo', 'jokowi', 'dkkganjar', 'produk', 'pdip', 'lahir', 'jokowi', 'ajar', 'pdip', 'gerahskrg', 'main', 'sendirikarma', 'pdip', 'mrpresidendan', 'lbp', 'jgsemoga', 'azab', 'cepat', 'duniadi', 'lama', 'akhiratagar', 'tonton', 'masyarakat']",-6,negatif,-1,-1,negatif
voting yuk setelah menyaksikan debat perdana kpu ini gunakan pandangan yang rasional dan objektiv kamu pilih siapabr 1 anies muhaiminbr 2 prabowo gibranbr 3 ganjar mahfud,"['voting', 'yuk', 'saksi', 'debat', 'perdana', 'kpu', 'pandang', 'rasional', 'objektiv', 'pilih', 'siapabr', '1', 'anies', 'muhaiminbr', '2', 'prabowo', 'gibranbr', '3', 'ganjar', 'mahfud']",9,positif,1,1,positif
apa anies memang enggak ada duanya,"['anies', 'dua']",-2,negatif,-1,-1,negatif
gambaran buzzer enggak jelas asal tuduh itu ya di menit yang berotak pasti malu asal menuduh tanpa data tanpa bukti sudah begitu tanpa logika memalukan brbrjawaban serta statement bijak dari pak anies tentu diambil by data dan fakta bukan asal omong,"['gambar', 'buzzer', 'tuduh', 'ya', 'menit', 'otak', 'malu', 'tuduh', 'data', 'bukti', 'logika', 'malu', 'brbrjawaban', 'statement', 'bijak', 'anies', 'ambil', 'by', 'data', 'fakta', 'omong']",-23,negatif,-1,-1,negatif
pengaduan dibalai kota jakarta yang dirikan btp dihentikan anies karena anies malas melayani warga dki tapi hebatnya pandai mengomong saja,"['adu', 'balai', 'kota', 'jakarta', 'diri', 'btp', 'henti', 'anies', 'anies', 'malas', 'layan', 'warga', 'dki', 'hebat', 'pandai', 'omong']",-20,negatif,-1,-1,negatif
anies omongane manis tapi nek nglakoni mbelgedes tak jamin negoro dipimpin anies amburadul,"['anies', 'omongane', 'manis', 'nek', 'nglakoni', 'mbelgedes', 'jamin', 'negoro', 'pimpin', 'anies', 'amburadul']",-7,negatif,-1,-1,negatif
komentar mayoritas dukung 01 cerminan hasil pilpres 2024 insyaallah anies baswedan presiden,"['komentar', 'mayoritas', 'dukung', '01', 'cermin', 'hasil', 'pilpres', '2024', 'insyaallah', 'anies', 'baswedan', 'presiden']",15,positif,1,1,positif
anies kurang kena atau pas jawaban dari pertanyaan yang di berikan teori umum terus yang di ucapkanbrdia bahas transparan memang waktu selama jadi gubernur dia menjalankan transparansi itu,"['anies', 'kena', 'pas', 'teori', 'ucapkanbrdia', 'bahas', 'transparan', 'gubernur', 'jalan', 'transparansi']",7,positif,1,1,positif
anies dipecat jadi menpend karena merugikan bangsa negara kelebihan bayar,"['anies', 'pecat', 'menpend', 'rugi', 'bangsa', 'negara', 'lebih', 'bayar']",-11,negatif,-1,-1,negatif
sanggahan prabowo terhadap argumen anies mengenai demokrasi justru anti demokrasi seakanakan dialah yang memilih anies menjadi gubernur jakarta anda mungkin mendukung pencalonannya tetapi yang memilih dan memenangkan anies adalah mayoritas rakyat jakarta sendiri itulah demokrasi tak ada hubungannya dengan jokowi menjadi presiden atau tidak yang anies sampaikan adalah pembekapan suara dalam elemen masyarakat yang beroposisi dengan pemerintah dalam suatu demokrasi oposisi itu penting untuk checks and balances memastikan bahwa pemerintah menjalankan pemerintahan secara bertanggung jawab di indonesia fungsi itu tidak berjalan dengan efektif karena oposisi juga menjadi bagian dari pemerintah contoh jelasnya prabowo sendiri kalah pemilu 2 kali tetapi saat ditawarkan posisi menhan di bawah opponentnya jokowi diterima dengan baik seharusnya kan ditolak agar dia dapat bebas menyuarakan sikapnya terhadap kebijakankebijakan jokowi yang anti demokrasi makanya di indonesia rakyat dan jurnalisme yang mengambil posisi oposisi itu suara oposisi rakyat tidak boleh dibekap atau diberangus itu anti demokrasi itu maksud anies,"['sanggah', 'prabowo', 'argumen', 'anies', 'demokrasi', 'anti', 'demokrasi', 'seakanakan', 'pilih', 'anies', 'gubernur', 'jakarta', 'dukung', 'calon', 'pilih', 'menang', 'anies', 'mayoritas', 'rakyat', 'jakarta', 'demokrasi', 'hubung', 'jokowi', 'presiden', 'anies', 'bekap', 'suara', 'elemen', 'masyarakat', 'oposisi', 'perintah', 'demokrasi', 'oposisi', 'checks', 'and', 'balances', 'perintah', 'jalan', 'perintah', 'tanggung', 'indonesia', 'fungsi', 'jalan', 'efektif', 'oposisi', 'perintah', 'contoh', 'prabowo', 'kalah', 'milu', '2', 'kali', 'tawar', 'posisi', 'menhan', 'opponentnya', 'jokowi', 'terima', 'tolak', 'bebas', 'suara', 'sikap', 'kebijakankebijakan', 'jokowi', 'anti', 'demokrasi', 'indonesia', 'rakyat', 'jurnalisme', 'ambil', 'posisi', 'oposisi', 'suara', 'oposisi', 'rakyat', 'bekap', 'berangus', 'anti', 'demokrasi', 'maksud', 'anies']",-40,negatif,-1,-1,negatif
disini di cenel sebelah saya perhatikan semua menyanjung pak aniessemuga pak anies jadi presiden amin,"['cenel', 'belah', 'perhati', 'sanjung', 'aniessemuga', 'anies', 'presiden', 'amin']",0,netral,0,0,netral
allahu akbar apa anies yang paling mantap,"['allahu', 'akbar', 'anies', 'mantap']",5,positif,1,1,positif
semakin menyerang prabowo semakin menunjukan sifat anies yang sebenarnya tidak tahu terima kasih,"['serang', 'prabowo', 'tunjuk', 'sifat', 'anies', 'terima', 'kasih']",-1,negatif,-1,-1,negatif
itu hak demokrasi anies untuk meminta pertanggung jawaban prabowo atas tindakan nonkonstitusionalnya tugas prabowo adalah menjawabnya secara dewasa dan bertanggung jawab bukan dengan sorry yee tolong elaborasikan maksud pernyataan anda semakin menyerang prabowo semakin menunjukkan sifat anies sebenarnya prabowo bisa saja mendukung pencalonan anies sebagai gubernur jakarta tetapi yang memilih dan memenangkan anies adalah suara mayoritas rakyat jakarta itulah demokrasi hanya karena seseorang pernah mendukungmu dalam suatu hal bukan berarti anda tidak boleh bersuara saat orang itu melakukan suatu kesalahan yang merugikan orang banyak bukan jangan terlalu terikat dengan ewuh pakewuh bung apalagi dalam kehidupan berdemokrasi nanti anda terbelit bangsa dan negara terjerumus ke jurang,"['hak', 'demokrasi', 'anies', 'tanggung', 'prabowo', 'tindak', 'nonkonstitusionalnya', 'tugas', 'prabowo', 'jawab', 'dewasa', 'tanggung', 'sorry', 'yee', 'tolong', 'elaborasi', 'maksud', 'nyata', 'serang', 'prabowo', 'sifat', 'anies', 'prabowo', 'dukung', 'calon', 'anies', 'gubernur', 'jakarta', 'pilih', 'menang', 'anies', 'suara', 'mayoritas', 'rakyat', 'jakarta', 'demokrasi', 'dukung', 'suara', 'orang', 'salah', 'rugi', 'orang', 'ikat', 'ewuh', 'pakewuh', 'hidup', 'demokrasi', 'belit', 'bangsa', 'negara', 'jerumus', 'jurang']",-19,negatif,-1,-1,negatif
aceh 0 pilih anies,"['aceh', '0', 'pilih', 'anies']",-2,negatif,-1,-1,negatif
bismilah aniess,"['bismilah', 'aniess']",0,netral,0,0,netral
ganjar dan anies omongan nya bisa di pahami kalau prabowo enggak nyambung pertanyaan nya apa jawab nya kmn,"['ganjar', 'anies', 'omong', 'nya', 'paham', 'prabowo', 'nyambung', 'nya', 'nya', 'kmn']",-2,negatif,-1,-1,negatif
sama dan temen2ku juga meminta referensi dari aku jadi arahin untuk memilih pakai anies bapak cerdas,"['temen2ku', 'referensi', 'arahin', 'pilih', 'pakai', 'anies', 'cerdas']",-2,negatif,-1,1,positif
sama saya juga cirebon pilih anies,"['cirebon', 'pilih', 'anies']",-2,negatif,-1,1,positif
pak prabowo dalam memaparkan jawaban seperti kurang menyakinkan agak sedikit gugup sekarang lebih yakin ke pak anies,"['prabowo', 'papar', 'menyakinkan', 'gugup', 'anies']",-8,negatif,-1,-1,negatif
anies lebih pintar,"['anies', 'pintar']",0,netral,0,1,positif
kaciww keren banget pak anies the real over power,"['kaciww', 'keren', 'banget', 'anies', 'the', 'real', 'over', 'power']",3,positif,1,1,positif
setelah melihat semua perdebatan ini ternyata pak ganjar lebih jenius dari pada pak prabowo namun kejeniusan pak anies di atas ratarata,"['debat', 'ganjar', 'jenius', 'prabowo', 'jenius', 'anies', 'ratarata']",5,positif,1,1,positif
betul jenius nya pak anies diatas ratarata itu dalam hal retorika tapi kalo didunia nyata ya kayak jakarta itu nasibnya banyak pengeluaran enggak perlu yang fungsinya enggak jelas,"['jenius', 'nya', 'anies', 'atas', 'ratarata', 'retorika', 'kalo', 'dunia', 'nyata', 'ya', 'kayak', 'jakarta', 'nasib', 'keluar', 'fungsi']",-5,negatif,-1,-1,negatif
bagaimana bisa jadi pemimpin dengan emosi menjelaskan jwbn ngerix yang jelas apa anies yang hebat dan mampu memimpin negara ini,"['pimpin', 'emosi', 'jwbn', 'ngerix', 'anies', 'hebat', 'pimpin', 'negara']",-1,negatif,-1,-1,negatif
tebalik sih wowo mau menjatuhkan pak anies malah sih wowo yang kena skak si wowo enggak bisa jawab ngeles di tanya marah menutupi kebodohannya,"['tebalik', 'sih', 'wowo', 'jatuh', 'anies', 'sih', 'wowo', 'kena', 'skak', 'si', 'wowo', 'ngeles', 'marah', 'tutup', 'bodoh']",-15,negatif,-1,-1,negatif
0 persen yang komentar pilih pak anies memang terbaik pak anies,"['0', 'persen', 'komentar', 'pilih', 'anies', 'baik', 'anies']",2,positif,1,1,positif
haha si kadrun koplo yohanes anies mbacot mslah jakarta jangan ditinggalkan tapi diselesaikan lholhomslh banjir piye masalah tebang pohon di monas piyemslh sumur resapan tak berguna piyewkwkngono arep dadi presidengoblog gabener pol menurut googlehahambelgedes cocotmu,"['haha', 'si', 'kadrun', 'koplo', 'yohanes', 'anies', 'mbacot', 'mslah', 'jakarta', 'tinggal', 'selesai', 'lholhomslh', 'banjir', 'piye', 'tebang', 'pohon', 'monas', 'piyemslh', 'sumur', 'resap', 'guna', 'piyewkwkngono', 'arep', 'dadi', 'presidengoblog', 'gabener', 'pol', 'googlehahambelgedes', 'cocotmu']",-16,negatif,-1,-1,negatif
mantap apa anies is the best,"['mantap', 'anies', 'is', 'the', 'best']",5,positif,1,1,positif
anies pinter amin 2024,"['anies', 'pinter', 'amin', '2024']",4,positif,1,1,positif
anies debat hanya bisa menyalahkan orang ganjar sok benar dan sok pintar anies ganjar hanya bisa menyerang pribadi lawan debat anak kecil anies ganjar anggap pribadinya lebih hebat dari semua presiden yang ada padahal jadi presiden juga mereka enggak akan bisa anies ganjar terlalu agresif ingin jadi presiden kelihatan dari ucapannya debat itu hanya memperlihatkan pribadi anies ganjar prabowo sangat cocok presiden indonesia berikutnya enggak sentil kubu lawan yang seperti anak kecil semua enggak level debatnya semoga cepat selesai pemilu dan prabowo presiden 2024202 gibran wakilnya,"['anies', 'debat', 'salah', 'orang', 'ganjar', 'sok', 'sok', 'pintar', 'anies', 'ganjar', 'serang', 'pribadi', 'lawan', 'debat', 'anak', 'anies', 'ganjar', 'anggap', 'pribadi', 'hebat', 'presiden', 'presiden', 'anies', 'ganjar', 'agresif', 'presiden', 'ucap', 'debat', 'pribadi', 'anies', 'ganjar', 'prabowo', 'cocok', 'presiden', 'indonesia', 'sentil', 'kubu', 'lawan', 'anak', 'level', 'debat', 'moga', 'cepat', 'selesai', 'milu', 'prabowo', 'presiden', '2024202', 'gibran', 'wakil']",15,positif,1,1,positif
bismillah anies dan imin akan membawa perubahan keadilan bagi seluruh rakyat indonesia saat terpilih di 2024,"['bismillah', 'anies', 'imin', 'bawa', 'ubah', 'adil', 'rakyat', 'indonesia', 'pilih', '2024']",1,positif,1,1,positif
orang cerdas insya allah pak anies baswedan pilihannya semoga allah mudahkan dan menjaga beliau menjadi presiden republik indonesia,"['orang', 'cerdas', 'insya', 'allah', 'anies', 'baswedan', 'pilih', 'moga', 'allah', 'mudah', 'jaga', 'beliau', 'presiden', 'republik', 'indonesia']",14,positif,1,1,positif
pak anies baswedan muantep e puol,"['anies', 'baswedan', 'muantep', 'e', 'puol']",0,netral,0,0,netral
scrooll kebawah komen kebanyakan menyebut pak anies terbaikbr href for ri 1 insyaa allah,"['scrooll', 'bawah', 'komen', 'banyak', 'sebut', 'anies', 'terbaikbr', 'href', 'for', 'ri', '1', 'insyaa', 'allah']",5,positif,1,1,positif
pertarungan sengit anies vs ganjar,"['tarung', 'sengit', 'anies', 'vs', 'ganjar']",-1,negatif,-1,-1,negatif
anies for president r1,"['anies', 'for', 'president', 'r1']",0,netral,0,0,netral
shiddiq jujur amanah dapat dipercaya tabligh menyampaikan amanah dan fathonah cerdas alhamdulillah dimiliki semua oleh bapak anies baswedan insyaallah presiden ri 2024 amin,"['shiddiq', 'jujur', 'amanah', 'percaya', 'tabligh', 'amanah', 'fathonah', 'cerdas', 'alhamdulillah', 'milik', 'anies', 'baswedan', 'insyaallah', 'presiden', 'ri', '2024', 'amin']",26,positif,1,1,positif
mari kita do3a amp amin kan bersamaquot bpk anies baswedan akan menjadi pemimpin negara republik indonesia yang kita cintai aamiin,"['mari', 'do3a', 'amp', 'amin', 'bersamaquot', 'bpk', 'anies', 'baswedan', 'pimpin', 'negara', 'republik', 'indonesia', 'cinta', 'aamiin']",7,positif,1,1,positif
pak anies is the best satu putaran pak anis is president ri 2024,"['anies', 'is', 'the', 'best', 'putar', 'anis', 'is', 'president', 'ri', '2024']",0,netral,0,0,netral
yakin dan percaya anies pasti bisa melenggang ke indonesia 1 kalau prabowo gibran kita masih kurang yakin,"['percaya', 'anies', 'lenggang', 'indonesia', '1', 'prabowo', 'gibran']",4,positif,1,1,positif
ya allah terharu brutal sampai menetes air mata semoga kalo sudah jadi presiden tidak mengecewakan rakyat yapak anies amin saja dulu,"['ya', 'allah', 'haru', 'brutal', 'tetes', 'air', 'mata', 'moga', 'kalo', 'presiden', 'kecewa', 'rakyat', 'yapak', 'anies', 'amin']",2,positif,1,1,positif
dari dulu anies baswedan memang pintar omongtapi hasil kerjanya nol jangan mudah dibohongin lagi saat debat sama ahok anies pintar bicara tapi buktinya apa,"['anies', 'baswedan', 'pintar', 'omongtapi', 'hasil', 'kerja', 'nol', 'mudah', 'dibohongin', 'debat', 'ahok', 'anies', 'pintar', 'bicara', 'bukti']",5,positif,1,1,positif
saya yang mempertanyakan apakah anda yang tidak tau atau pura quot tidak tau jelas walaupun tidak banyak tapi bagi saya pribadi menjabat tahun dengan perubahan yang di buat oleh pak anies baswedan itu sungguh luar biasa jika ingin melihat apa yang akan terjadi di masa depan tentu jawabanya tidak satu orang pun yang tau tapi setidaknya untuk mengukur itu kita bisa lihat rekam jejak yang sudah di lakukan di masa lalu boleh di cari dulu yaa jangan bilang nol tentang hasil kinerja nya pak anies baswedan jika di tanya pasti banyak yang mengakui tentang perubahan apa yang telah di lakukan oleh pak anies baswedan brjawabanya ada hasil kinerja yang luar biasa menurut saya pribadi maaf saya dulunya adalah pendukung pak prabowo tapi sekarang saya mendukung pak anies baswedan karena tentu kita bisa melihat mana yang pantas dan berkualitas untuk perubahan indonesia href,"['tau', 'pura', 'quot', 'tau', 'pribadi', 'jabat', 'ubah', 'anies', 'baswedan', 'sungguh', 'jawabanya', 'orang', 'tau', 'ukur', 'lihat', 'rekam', 'jejak', 'laku', 'cari', 'yaa', 'bilang', 'nol', 'hasil', 'kerja', 'nya', 'anies', 'baswedan', 'aku', 'ubah', 'laku', 'anies', 'baswedan', 'brjawabanya', 'hasil', 'kerja', 'pribadi', 'maaf', 'dulunya', 'dukung', 'prabowo', 'dukung', 'anies', 'baswedan', 'kualitas', 'ubah', 'indonesia', 'href']",9,positif,1,1,positif
menurut saya di debat perdana kali ini pak anies is the best peringkat berikutnya pak ganjar dan peringkat terakhir maaf yaitu seseorang yang gambarnya pernah saya coblos di pemilu 201,"['debat', 'perdana', 'kali', 'anies', 'is', 'the', 'best', 'peringkat', 'ganjar', 'peringkat', 'maaf', 'gambar', 'coblos', 'milu', '201']",3,positif,1,1,positif
anies jadi target sindiran soal korupsi oleh pak ganjar dan pak prabowo,"['anies', 'target', 'sindir', 'korupsi', 'ganjar', 'prabowo']",-5,negatif,-1,-1,negatif
di debat kali ini katakata yang dirangkai anies bisa dibilang tersusun rapi dan lebih terarah mungkin karena beliau dulunya seorang dosen dan dari background pendidikan maka lebih tenang dan santun ketika menyampaikan gagasan sedangkan prabowo dari background militer yang terbiasa tegas dan menggebu2 ketika berbicara selain itu ilmu2 dan pemahaman akan segala persoalan di indonesia terlebih yang menjadi pertanyaan sudah terlalu beliau pahami bagaimana keadaan sesungguhnya sehingga sudah terlalu malas untuk beretorika dan akhirnya jawaban2 yang diberikan cenderung simple dan selalu mengulang katakata siap mati untuk nkri brbrkedua calon presiden ini sangat bagus dan terlihat memiliki niat baik untuk mengabdi kepada nkri tetapi menurut pendapat pribadi saya keduanya salah dalam memilih calon masingmasing pertama anies beliau sangat memahami dan menguasai dalam hal mengatur birokrasi menyusun strategi dan mengurus urusan dalam negeri tetapi seorang presiden dan wakilnya samasama harus memiliki kemampuan dan pengetahuan yang kuat akan ilmu internasional terutama untuk indonesia yaitu keamanan internasional yang dimana hal ini baik anis maupun imin tidak mumpuni akan ke2 hal tsb sedangkan sejak tahunan lalu saat ini hingga puluhan tahun kedepan indonesia terancam akan keamanan internasionalnya karena banyak negara menginginkan indonesia yang kayak akan alam dan sumberdayanya pada hal ini prabowolah yang sangat memahami bagaimana kondisi indonesia dalam hal keamanan tradisional maupun nontradisional namun begitu juga kenapa harus gibran yang menjadi wakil beliau yang mana untuk sekelas wapres gibran masih sangat minim ilmu pengetahuan dan pengalamannya diberbagai bidang yang ada juga untuk aktif di kegiatan internasional saya masih sangat ragu dengan cara berpikir kritis dan kemampuan argumen dari seorang gibran untuk pemilu presiden kali ini memang sangat sulit untuk menentukan pilihan karena dari kedua pilihan ini akan memberikan efek jangka panjang untuk nasib indonesia terlebih jika indonesia dipimpin oleh presiden wakil dan kabinet menteri yang tidak paham akan keamanan internasional maka indonesia akan terancam terjajah baik dari blok barat maupun blok timur andai saat itu aniesahy dan praboworidwan kamil maka mungkin dengan tutup mata sekalipun saya gamasalah untuk memilih diantara ke2nya,"['debat', 'kali', 'katakata', 'rangkai', 'anies', 'bilang', 'susun', 'rapi', 'arah', 'beliau', 'dulunya', 'dosen', 'background', 'didik', 'tenang', 'santun', 'gagas', 'prabowo', 'background', 'militer', 'biasa', 'menggebu2', 'bicara', 'ilmu2', 'paham', 'indonesia', 'beliau', 'paham', 'sungguh', 'malas', 'retorika', 'jawaban2', 'cenderung', 'simple', 'ulang', 'katakata', 'mati', 'nkri', 'brbrkedua', 'calon', 'presiden', 'bagus', 'milik', 'niat', 'abdi', 'nkri', 'dapat', 'pribadi', 'salah', 'pilih', 'calon', 'masingmasing', 'anies', 'beliau', 'paham', 'kuasa', 'atur', 'birokrasi', 'susun', 'strategi', 'urus', 'urus', 'negeri', 'presiden', 'wakil', 'samasama', 'milik', 'mampu', 'tahu', 'kuat', 'ilmu', 'internasional', 'indonesia', 'aman', 'internasional', 'mana', 'anis', 'imin', 'mumpuni', 'ke2', 'tsb', 'tahun', 'puluh', 'depan', 'indonesia', 'ancam', 'aman', 'internasional', 'negara', 'indonesia', 'kayak', 'alam', 'sumberdayanya', 'prabowolah', 'paham', 'kondisi', 'indonesia', 'aman', 'tradisional', 'nontradisional', 'gibran', 'wakil', 'beliau', 'kelas', 'wapres', 'gibran', 'minim', 'ilmu', 'tahu', 'alam', 'bagai', 'bidang', 'aktif', 'giat', 'internasional', 'ragu', 'pikir', 'kritis', 'mampu', 'argumen', 'gibran', 'milu', 'presiden', 'kali', 'sulit', 'tentu', 'pilih', 'pilih', 'efek', 'jangka', 'nasib', 'indonesia', 'indonesia', 'pimpin', 'presiden', 'wakil', 'kabinet', 'menteri', 'paham', 'aman', 'internasional', 'indonesia', 'ancam', 'jajah', 'blok', 'barat', 'blok', 'timur', 'andai', 'aniesahy', 'praboworidwan', 'kamil', 'tutup', 'mata', 'gamasalah', 'pilih', 'ke2nya']",-32,negatif,-1,-1,negatif
tetap prabowo saja lah walau anies cukup mumpuni,"['prabowo', 'anies', 'mumpuni']",0,netral,0,-1,negatif
seorang pemimpin setidaknya perlu 3 hal dasar kemampuan berkomunikasi membangun perencanaan dan implementasi gagasannya semuanya ada sama pak anies,"['pimpin', '3', 'dasar', 'mampu', 'komunikasi', 'bangun', 'rencana', 'implementasi', 'gagas', 'anies']",-10,negatif,-1,1,positif
saya dari lampung juga dukung pakai anies,"['lampung', 'dukung', 'pakai', 'anies']",4,positif,1,1,positif
padeh tretan engkok madureh kiah mantap mele pak anies,"['padeh', 'tretan', 'engkok', 'madureh', 'kiah', 'mantap', 'mele', 'anies']",5,positif,1,1,positif
anies takan melanjutkan ikn yang melanjutkan ikn prabowo dan ganjar,"['anies', 'tak', 'lanjut', 'ikn', 'lanjut', 'ikn', 'prabowo', 'ganjar']",-4,negatif,-1,-1,negatif
perubahanwajib ada perubahananies amin untuk 2024amin,"['perubahanwajib', 'perubahananies', 'amin', '2024amin']",0,netral,0,0,netral
prabowo apasih selalu menjatuhkan lawan politik tapi pak anies tetap tenang,"['prabowo', 'apasih', 'jatuh', 'lawan', 'politik', 'anies', 'tenang']",-6,negatif,-1,-1,negatif
gila anies benarbenar berani beda prinsip nya benarbenar manthaap smg smesta mrestui the next presiden ri,"['gila', 'anies', 'benarbenar', 'berani', 'beda', 'prinsip', 'nya', 'benarbenar', 'manthaap', 'smg', 'smesta', 'mrestui', 'the', 'next', 'presiden', 'ri']",-3,negatif,-1,1,positif
bowo terlalu menjilat jokogenjer enggak lepas dari ikatan jokogak ada yang berani berdiri dikaki sendirianies semakin berani kritisgak takut siapa yang dihadapimembuka masyarakat untuk tahu negeri ini negeri kekuasaan,"['bowo', 'jilat', 'jokogenjer', 'lepas', 'ikat', 'jokogak', 'berani', 'diri', 'kaki', 'sendirianies', 'berani', 'kritisgak', 'takut', 'dihadapimembuka', 'masyarakat', 'negeri', 'negeri', 'kuasa']",-10,negatif,-1,-1,negatif
love pak anies,"['love', 'anies']",2,positif,1,1,positif
anies luar biasa keren,"['anies', 'keren']",0,netral,0,1,positif
dulu dukug prabowo sudah saat nya beliau pensiun mari kita gunakan akal pikiran dan hati yang jernih untuk memilih pemimpin yang cerdas penuh dengan solusi dan perubahan yang lebih baik yaitu dengan memilih anies cak imin amin,"['dukug', 'prabowo', 'nya', 'beliau', 'pensiun', 'mari', 'akal', 'pikir', 'hati', 'jernih', 'pilih', 'pimpin', 'cerdas', 'penuh', 'solusi', 'ubah', 'pilih', 'anies', 'cak', 'imin', 'amin']",2,positif,1,1,positif
presiden 2024 adalah pak anies baswedan jangan ada tanduk lagi setuju,"['presiden', '2024', 'anies', 'baswedan', 'tanduk', 'tuju']",0,netral,0,1,positif
anies baswedanbrse mpp phdbrbr2024 anies presiden indonesia ke brtuhan memberkatibrpak anies baswedanbrse mpp phdbrtuhan pasti memberkati indonesiabr amin aminbrbr ingat no 1br an1es 1m1n brbrdari penolakan soal iknbrsudah menandakan bahwa br anies lebih utamakan rakyat dari pada iknbryang sudah menghabiskan uang apbn amp uang hasil hutang negarabratas nama rakyatbrtapi brpembangunan ikn untuk kepentingan golonganbramp ambisi penguasabr tidak untukbrkepentingan rakyatbrbrrakyat butuh makanbrrakyat enggak butuh iknbr href salam perubahan,"['anies', 'baswedanbrse', 'mpp', 'phdbrbr2024', 'anies', 'presiden', 'indonesia', 'brtuhan', 'memberkatibrpak', 'anies', 'baswedanbrse', 'mpp', 'phdbrtuhan', 'kati', 'indonesiabr', 'amin', 'aminbrbr', 'no', '1br', 'an1es', '1m1n', 'brbrdari', 'tolak', 'iknbrsudah', 'tanda', 'br', 'anies', 'utama', 'rakyat', 'iknbryang', 'habis', 'uang', 'apbn', 'amp', 'uang', 'hasil', 'hutang', 'negarabratas', 'nama', 'rakyatbrtapi', 'brpembangunan', 'ikn', 'penting', 'golonganbramp', 'ambisi', 'penguasabr', 'untukbrkepentingan', 'rakyatbrbrrakyat', 'butuh', 'makanbrrakyat', 'butuh', 'iknbr', 'href', 'salam', 'ubah']",-12,negatif,-1,-1,negatif
anies cerdasganjar berpengalamanprabowo emosian,"['anies', 'cerdasganjar', 'berpengalamanprabowo', 'emosi']",-1,negatif,-1,-1,negatif
mas anies mas anies anda jadi gubernur garagara saya jangan terlalu banyak retorika dana 0t buat apa mantab pak prabowo lanjutkan ikn dan pemerintahan jokowi pak untuk pak ganjar masih pakai senjata lama masalah pak sudah basi pakyg lain pak bosan jawabnyaquot,"['mas', 'anies', 'mas', 'anies', 'gubernur', 'garagara', 'retorika', 'dana', '0t', 'mantab', 'prabowo', 'lanjut', 'ikn', 'perintah', 'jokowi', 'ganjar', 'pakai', 'senjata', 'basi', 'pakyg', 'bosan', 'jawabnyaquot']",-2,negatif,-1,-1,negatif
skill satu dulu enggak sih pak anies jangan langsung ulti,"['skill', 'sih', 'anies', 'langsung', 'ulti']",3,positif,1,1,positif
