komentar_bersih,prepos_text,polarity_score,sentiment,labeling_polarity,predicted_sentiment,sentimen_NaiveBayes
trivia mungkin agak bias br br1 catatan waktu dan trivia ini dibuat dari 12 desember pukul 224 wib dan selesai diketik pada 13 desember pukul 0343 wib dengan statistik akhir terdapat 101 karakter dan 1 kata yang tersusun serta disimpan dalam dokumen berukuran nyaris 10 kilobit br br2 halaman depan gedung kpu disorot oleh kamera sebanyak 11 kali br br3 acara debat ini lebih banyak menyebut quotcalon presidenquot meskipun cawapres juga hadir dalam acara debat br br4 semua capres menekankan isu korupsi dalam visi amp misi mereka transparency international menyebut indonesia masuk ke urutan 110 dari 10 negara dalam kategori persepsi korupsi 2022 ranking 1 terbaik 10 buruk br pasangan no 01 amp 02 berjabat tangan baik capres maupun cawapresnya sementara no 03 berjabat tangan dengan no 02 hal itu tak dijumpai pada 01 dimana capres 01 tidak berjabat tangan dengan cawapres 03 karena berjabat dengan para panelis br capres no urut 01 menyinggung cawapres no urut 02 serta menghadirkan ayah harun al rasyid atau ar rasyid yang anaknya merupakan pendukung prabowo dan tewas tertembak pasca pemilu 201 br moderator ardianto sempat keliru menyebut calon presiden no urut 03 br capres no urut 03 menyinggung dugaan intimidasi ketua bem ui melki sedek huang oleh pihak tertentu br capres no urut 02 mengklaim bahwa joko widodo adalah presiden quotyang paling banyak ke papua lebih dari 1 kaliquot dan quotpeningkatan pertumbuhan ekonomi paling pesat dan paling tinggi selama sejarah indonesiaquot br br10 menampak purnawirawan jend wiranto kanan bawah saat prabowo menanggapi argumen ganjar amp anies br br11 jawaban capres no urut 03 pada sesi pertanyaan ke1 amp 2 cukup singkat dibanding capres 01 amp 02 menyisakan waktu masingmasing 40 detik dan 33 detik dari 2 menit br br12 program quothotline parisquot yang disampaikan capres no urut 01 mungkin referensi terhadap hotman paris pengacara kondang di indonesia br br13 capres no urut 01 mengklaim dirinya sendiri sebagai gubernur jakarta quotyang paling banyak memberikan izin rumah ibadahquot br br14 capres no urut 01 nampaknya tidak banyak menanggapi argumen capres no urut 03 pada sesi tanya jawab ke1 br br1 capres no urut 02 menyampaikan jawaban tersingkat pada sesi pertanyaan ke2 menyisakan waktu 1 menit 0 detik dari 2 menit jawaban itu mendapat tanggapan yang singkat pula dari capres no urut 03 hanya memakan waktu 43 detik dari 1 menit dan menyinggung soal putusan maka belakangan ini br br1 capres no urut 02 mengalami ivoice cracki maaf tapi ini notabel sekali wkwk br br1 capres no urut 01 menyinggung fenomena orang dalam ordal di berbagai sektor dan menganggap secara implisit keputusan paling puncak sebagai hal serupa br br1 capres no urut 01 menyebut ikn sebagai quotproduk hukum yang tidak melewati proses dialog publik yang lengkapquot br br1 budiman sudjatmiko salah satu tokoh aktivis 3 tampak antusias saat capres no urut 02 menyinggung penculikan dan penahanan politik,"['trivia', 'bias', 'br', 'br1', 'catat', 'trivia', '12', 'desember', '224', 'wib', 'selesai', 'ketik', '13', 'desember', '0343', 'wib', 'statistik', '101', 'karakter', '1', 'susun', 'simpan', 'dokumen', 'ukur', '10', 'kilobit', 'br', 'br2', 'halaman', 'gedung', 'kpu', 'sorot', 'kamera', '11', 'kali', 'br', 'br3', 'acara', 'debat', 'sebut', 'quotcalon', 'presidenquot', 'cawapres', 'hadir', 'acara', 'debat', 'br', 'br4', 'capres', 'tekan', 'isu', 'korupsi', 'visi', 'amp', 'misi', 'transparency', 'international', 'sebut', 'indonesia', 'masuk', 'urut', '110', '10', 'negara', 'kategori', 'persepsi', 'korupsi', '2022', 'ranking', '1', 'baik', '10', 'buruk', 'br', 'pasang', 'no', '01', 'amp', '02', 'jabat', 'tangan', 'capres', 'cawapresnya', 'no', '03', 'jabat', 'tangan', 'no', '02', 'jumpa', '01', 'mana', 'capres', '01', 'jabat', 'tangan', 'cawapres', '03', 'jabat', 'panelis', 'br', 'capres', 'no', 'urut', '01', 'singgung', 'cawapres', 'no', 'urut', '02', 'hadir', 'ayah', 'harun', 'al', 'rasyid', 'ar', 'rasyid', 'anak', 'dukung', 'prabowo', 'tewas', 'tembak', 'pasca', 'milu', '201', 'br', 'moderator', 'ardianto', 'keliru', 'sebut', 'calon', 'presiden', 'no', 'urut', '03', 'br', 'capres', 'no', 'urut', '03', 'singgung', 'duga', 'intimidasi', 'ketua', 'bem', 'ui', 'melki', 'dek', 'huang', 'br', 'capres', 'no', 'urut', '02', 'klaim', 'joko', 'widodo', 'presiden', 'quotyang', 'papua', '1', 'kaliquot', 'quotpeningkatan', 'tumbuh', 'ekonomi', 'pesat', 'sejarah', 'indonesiaquot', 'br', 'br10', 'tampak', 'purnawirawan', 'jend', 'wiranto', 'kanan', 'prabowo', 'tanggap', 'argumen', 'ganjar', 'amp', 'anies', 'br', 'br11', 'capres', 'no', 'urut', '03', 'sesi', 'ke1', 'amp', '2', 'singkat', 'banding', 'capres', '01', 'amp', '02', 'sisa', 'masingmasing', '40', 'detik', '33', 'detik', '2', 'menit', 'br', 'br12', 'program', 'quothotline', 'parisquot', 'capres', 'no', 'urut', '01', 'referensi', 'hotman', 'paris', 'acara', 'kondang', 'indonesia', 'br', 'br13', 'capres', 'no', 'urut', '01', 'klaim', 'gubernur', 'jakarta', 'quotyang', 'izin', 'rumah', 'ibadahquot', 'br', 'br14', 'capres', 'no', 'urut', '01', 'nampaknya', 'tanggap', 'argumen', 'capres', 'no', 'urut', '03', 'sesi', 'ke1', 'br', 'br1', 'capres', 'no', 'urut', '02', 'singkat', 'sesi', 'ke2', 'sisa', '1', 'menit', '0', 'detik', '2', 'menit', 'tanggap', 'singkat', 'capres', 'no', 'urut', '03', 'makan', '43', 'detik', '1', 'menit', 'singgung', 'putus', 'br', 'br1', 'capres', 'no', 'urut', '02', 'alami', 'ivoice', 'cracki', 'maaf', 'notabel', 'wkwk', 'br', 'br1', 'capres', 'no', 'urut', '01', 'singgung', 'fenomena', 'orang', 'ordal', 'sektor', 'anggap', 'implisit', 'putus', 'puncak', 'br', 'br1', 'capres', 'no', 'urut', '01', 'sebut', 'ikn', 'quotproduk', 'hukum', 'lewat', 'proses', 'dialog', 'publik', 'lengkapquot', 'br', 'br1', 'budiman', 'sudjatmiko', 'salah', 'tokoh', 'aktivis', '3', 'antusias', 'capres', 'no', 'urut', '02', 'singgung', 'culi', 'tahan', 'politik']",-80,negatif,-1,-1,negatif
terimakasih kpu yang sudah menggelar acara debat 1 capres 2024 semoga rakyat bisa dibukakan pikiran dan hati nya untuk memilih pemimpin yang mampu memimpin indonesia untuk bisa mencapai tujuan menjadi negara besar indonesia maju di tahun 204 sekilas yang saya bisa sampaikan menurut pendapat saya di debat 1 capres 2024 sbb br1 capres nourut 1 pak anies menurut saya sangat jago dalam retorika dan berkata bahkan sampai terpikirkan menyalahkan 33angin33 ketika ditanya tentang penanganan polusi di jakarta dengan apbn yang besar jika dibandingkan dengan propinsi jabar kemudian 1 point lagi yang menurut saya tidak sesuai dan tidak konsisten mengenai gagasan dan visimisi adalah sangat getol menyerukan 33perubahan33 tapi tidak setuju dengan perubahan ibukota dipindah ke ikn jadi sebenarnya yang pengin dirubah itu perubahan seperti apa ya pak brmenarik menantikan detail 33perubahan33 yang dimaksud yang sangat getol di utarakan mungkin di debat selanjutnya ada dijabarkan semoga sajabrtapi overall beliau mampu dan sanggup menjawab semua pertanyaan yang diberikan baik oleh panelis maupun capres lainnya brbr2 capres nourut 2 pak prabowo menurut saya beliau mampu menjawab pertanyaan yang diberikan oleh panelis dan capres lainnya dengan baik cuman masih perlu untuk mengontrol emosi dan tidak terbawa dalam suasana debat yang mungkin sedikit panas dan tegang karena tadi sempat sedikit terusik dengan pertanyaan pak ganjar kalo menurut saya yang namanya debat ya sah saja menanyakan apapun selagi masih dalam konteks topik perdebatanbrgagasan dan visimisi nya sejalan dengan pemerintahan yang sudah berjalan kalo memang konsisten dan sesuai dengan apa yang dijanjikan saat kampanye sedikit bisa membuat saya yakin untuk bisa mencapai indonesia maju di tahun 204 ditunggu next debatnya dalam penjelasan program kerjanya pak overall beliau mampu dan sanggup menjawab semua pertanyaan yang diberikan brbr3 capres nourut 3 pak ganjar menurut saya beliau pandai 33memainkan33 perasaan pendengar debat dengan menyampaikan beberapa kisah aktual dari kunjungan ke berbagai daerah jujur saya juga sangat terkesan dengan cerita nya karena langsung mendengar keluhan dari rakyat tapi apakah konsistensi seperti ini bisa bertahan ketika nantinya sudah terpilih let3s see point nya bagus untuk menarik simpati rakyat yang mendengar visimisinya pak ganjar tapi tadi ada sedikit blunder saat diminta oleh moderator untuk menyampaikan tanggapan dari salah satu capres tapi yang dilakukan pak ganjar malah bertanya dan sempat di ingatkan oleh moderator semoga next debat bisa lebih fokus lagi pak overall beliau mampu dan sanggup menjawab semua pertanyaan yang diberikan brbritulah beberapa point yang saya lihat dari debat capres 1 2024 hari ini ingat ini hanya pendapat saya pendapat itu tidak ada benar dan salah melainkan diterima atau tidak diterima masih ada 4 debat lagi mari kita sebagai bangsa yang beradab dan beradat untuk menggunakan hak suara kita dan menentukan pilihan kita untuk memilih pemimpin bangsa indonesia ini ingat jangan sampai golput ya karena nasib bangsa tahun kedepan ada ditangan kita semua sampai jumpa di debat capres 2 2024,"['terimakasih', 'kpu', 'gelar', 'acara', 'debat', '1', 'capres', '2024', 'moga', 'rakyat', 'buka', 'pikir', 'hati', 'nya', 'pilih', 'pimpin', 'pimpin', 'indonesia', 'capai', 'tuju', 'negara', 'indonesia', 'maju', '204', 'kilas', 'dapat', 'debat', '1', 'capres', '2024', 'sbb', 'br1', 'capres', 'nourut', '1', 'anies', 'jago', 'retorika', 'pikir', 'salah', '33angin33', 'tangan', 'polusi', 'jakarta', 'apbn', 'banding', 'propinsi', 'jabar', '1', 'point', 'sesuai', 'konsisten', 'gagas', 'visimisi', 'getol', 'seru', '33perubahan33', 'tuju', 'ubah', 'ibukota', 'pindah', 'ikn', 'pengin', 'rubah', 'ubah', 'ya', 'brmenarik', 'detail', '33perubahan33', 'getol', 'utara', 'debat', 'jabar', 'moga', 'sajabrtapi', 'overall', 'beliau', 'sanggup', 'panelis', 'capres', 'brbr2', 'capres', 'nourut', '2', 'prabowo', 'beliau', 'panelis', 'capres', 'cuman', 'kontrol', 'emosi', 'bawa', 'suasana', 'debat', 'panas', 'tegang', 'usik', 'ganjar', 'kalo', 'nama', 'debat', 'ya', 'sah', 'apa', 'selagi', 'konteks', 'topik', 'perdebatanbrgagasan', 'visimisi', 'nya', 'jalan', 'perintah', 'jalan', 'kalo', 'konsisten', 'sesuai', 'janji', 'kampanye', 'capai', 'indonesia', 'maju', '204', 'tunggu', 'next', 'debat', 'jelas', 'program', 'kerja', 'overall', 'beliau', 'sanggup', 'brbr3', 'capres', 'nourut', '3', 'ganjar', 'beliau', 'pandai', '33memainkan33', 'asa', 'dengar', 'debat', 'kisah', 'aktual', 'kunjung', 'daerah', 'jujur', 'kes', 'cerita', 'nya', 'langsung', 'dengar', 'keluh', 'rakyat', 'konsistensi', 'tahan', 'pilih', 'let3s', 'see', 'point', 'nya', 'bagus', 'tarik', 'simpati', 'rakyat', 'dengar', 'visimisinya', 'ganjar', 'blunder', 'moderator', 'tanggap', 'salah', 'capres', 'ganjar', 'ingat', 'moderator', 'moga', 'next', 'debat', 'fokus', 'overall', 'beliau', 'sanggup', 'brbritulah', 'point', 'lihat', 'debat', 'capres', '1', '2024', 'dapat', 'dapat', 'salah', 'terima', 'terima', '4', 'debat', 'mari', 'bangsa', 'adab', 'adat', 'hak', 'suara', 'tentu', 'pilih', 'pilih', 'pimpin', 'bangsa', 'indonesia', 'golput', 'ya', 'nasib', 'bangsa', 'depan', 'tang', 'jumpa', 'debat', 'capres', '2', '2024']",75,positif,1,1,positif
satu antara pikiran perkataan perbuatan brini yang diharapkan masyarakat yang juga satu antara pikiran perkataan dan perbuatan bukan pikiran dan perkataan cerdas tapi perbuatan jauh dari yang dikatakan via debat inibrganjar mahfud solusinya,"['pikir', 'kata', 'buat', 'brini', 'harap', 'masyarakat', 'pikir', 'kata', 'buat', 'pikir', 'kata', 'cerdas', 'buat', 'via', 'debat', 'inibrganjar', 'mahfud', 'solusi']",3,positif,1,1,positif
mengapai tuh yang dibelakang emosi kena sindir anies soal pencalonan brbrbrjujur mengira yang paling ampas ganjar ternyata salah,"['kapai', 'tuh', 'belakang', 'emosi', 'kena', 'sindir', 'anies', 'calon', 'brbrbrjujur', 'ampas', 'ganjar', 'salah']",-12,negatif,-1,-1,negatif
pak ganjar pranowo tegas dan tidak abu,"['ganjar', 'pranowo', 'abu']",3,positif,1,1,positif
saya orang yang sangat benci dengan politik tapi ini untuk negara indonesiadoa ku mudahkan dan lancarkan jalanmu pak aniesprabowo jokowi dkkganjar produk pdip yang melahirkan jokowi tahun di ajarkan pdip tahun kemudian mulai gerahskrg main sendirikarma pdip dan anda mrpresidendan lbp jgsemoga azab di percepat untuk di duniadi lamakan baru ke akhiratagar di tonton masyarakat,"['orang', 'benci', 'politik', 'negara', 'indonesiadoa', 'ku', 'mudah', 'lancar', 'jalan', 'aniesprabowo', 'jokowi', 'dkkganjar', 'produk', 'pdip', 'lahir', 'jokowi', 'ajar', 'pdip', 'gerahskrg', 'main', 'sendirikarma', 'pdip', 'mrpresidendan', 'lbp', 'jgsemoga', 'azab', 'cepat', 'duniadi', 'lama', 'akhiratagar', 'tonton', 'masyarakat']",-6,negatif,-1,-1,negatif
voting yuk setelah menyaksikan debat perdana kpu ini gunakan pandangan yang rasional dan objektiv kamu pilih siapabr 1 anies muhaiminbr 2 prabowo gibranbr 3 ganjar mahfud,"['voting', 'yuk', 'saksi', 'debat', 'perdana', 'kpu', 'pandang', 'rasional', 'objektiv', 'pilih', 'siapabr', '1', 'anies', 'muhaiminbr', '2', 'prabowo', 'gibranbr', '3', 'ganjar', 'mahfud']",9,positif,1,1,positif
anis bukti nyatanya lihat saja jakarta cuma wacana saja bukti nyatanya 0 ganjar lihat saja 10 tahun jateng kayak bagaimana prabowo menjadi menhan kayak bagaimana bukti nyatanyabrbismillah no 2,"['anis', 'bukti', 'lihat', 'jakarta', 'wacana', 'bukti', '0', 'ganjar', 'lihat', '10', 'jateng', 'kayak', 'prabowo', 'menhan', 'kayak', 'bukti', 'nyatanyabrbismillah', 'no', '2']",-10,negatif,-1,-1,negatif
pak anis gegen press pak ganjar pragmatis lalu counter attack pak prabowo tenang enjoy ingin menguasai possession,"['anis', 'gegen', 'press', 'ganjar', 'pragmatis', 'counter', 'attack', 'prabowo', 'tenang', 'enjoy', 'kuasa', 'possession']",12,positif,1,1,positif
pak prabowo di serang kanan kiri semangat pak ganjar main aman pakai anis ada seribu kosakata,"['prabowo', 'serang', 'kanan', 'kiri', 'semangat', 'ganjar', 'main', 'aman', 'pakai', 'anis', 'ribu', 'kosakata']",-2,negatif,-1,-1,negatif
anis junggler roam dan exp brprabowo midbrganjar gold line,"['anis', 'junggler', 'roam', 'exp', 'brprabowo', 'midbrganjar', 'gold', 'line']",0,netral,0,0,netral
ganjar said pemerintah di keritik tidak baperan tapi lu di lapor pak baper malah meminta cut,"['ganjar', 'said', 'perintah', 'keritik', 'baperan', 'lu', 'lapor', 'baper', 'cut']",-3,negatif,-1,-1,negatif
ganjar masih mau jadi calon presiden wkwkwkw mengurus jawa tengah saja masih ita itu apalagi jalan rayanya masih minus eh wkwk apa lagi diroasting saja bawa perasaan apalagi besok pas jadi presiden,"['ganjar', 'calon', 'presiden', 'wkwkwkw', 'urus', 'jawa', 'ita', 'jalan', 'raya', 'minus', 'eh', 'wkwk', 'diroasting', 'bawa', 'asa', 'besok', 'pas', 'presiden']",7,positif,1,1,positif
ganjar dan anies omongan nya bisa di pahami kalau prabowo enggak nyambung pertanyaan nya apa jawab nya kmn,"['ganjar', 'anies', 'omong', 'nya', 'paham', 'prabowo', 'nyambung', 'nya', 'nya', 'kmn']",-2,negatif,-1,-1,negatif
setelah melihat semua perdebatan ini ternyata pak ganjar lebih jenius dari pada pak prabowo namun kejeniusan pak anies di atas ratarata,"['debat', 'ganjar', 'jenius', 'prabowo', 'jenius', 'anies', 'ratarata']",5,positif,1,1,positif
dah bicara apa ini ganjar tidak menyambung wkwkwkwkkw,"['dah', 'bicara', 'ganjar', 'sambung', 'wkwkwkwkkw']",-4,negatif,-1,-1,negatif
pak prabowo bertanya untuk mencari solusi pak anis bertanya kok kayak menjatuhkan lawan aboutinvalidzcsafeza good luck prabowo ganjar aboutinvalidzcsafeza,"['prabowo', 'cari', 'solusi', 'anis', 'kayak', 'jatuh', 'lawan', 'aboutinvalidzcsafeza', 'good', 'luck', 'prabowo', 'ganjar', 'aboutinvalidzcsafeza']",3,positif,1,1,positif
bapak ganjar sangat tegas pemaparannya dan visi misi jelas membela rakyat kecil sat set pak ganjar,"['ganjar', 'papar', 'visi', 'misi', 'bela', 'rakyat', 'sat', 'set', 'ganjar']",3,positif,1,1,positif
tegak lurus ganjarmahfud,"['tegak', 'lurus', 'ganjarmahfud']",4,positif,1,0,netral
ganjar is the bestanis omdowowo melawak,"['ganjar', 'is', 'the', 'bestanis', 'omdowowo', 'lawak']",2,positif,1,1,positif
anies debat hanya bisa menyalahkan orang ganjar sok benar dan sok pintar anies ganjar hanya bisa menyerang pribadi lawan debat anak kecil anies ganjar anggap pribadinya lebih hebat dari semua presiden yang ada padahal jadi presiden juga mereka enggak akan bisa anies ganjar terlalu agresif ingin jadi presiden kelihatan dari ucapannya debat itu hanya memperlihatkan pribadi anies ganjar prabowo sangat cocok presiden indonesia berikutnya enggak sentil kubu lawan yang seperti anak kecil semua enggak level debatnya semoga cepat selesai pemilu dan prabowo presiden 2024202 gibran wakilnya,"['anies', 'debat', 'salah', 'orang', 'ganjar', 'sok', 'sok', 'pintar', 'anies', 'ganjar', 'serang', 'pribadi', 'lawan', 'debat', 'anak', 'anies', 'ganjar', 'anggap', 'pribadi', 'hebat', 'presiden', 'presiden', 'anies', 'ganjar', 'agresif', 'presiden', 'ucap', 'debat', 'pribadi', 'anies', 'ganjar', 'prabowo', 'cocok', 'presiden', 'indonesia', 'sentil', 'kubu', 'lawan', 'anak', 'level', 'debat', 'moga', 'cepat', 'selesai', 'milu', 'prabowo', 'presiden', '2024202', 'gibran', 'wakil']",15,positif,1,1,positif
hanya ganjar yang menarasikan kondisi real indonesia yang lain teoritis dan romantis,"['ganjar', 'narasi', 'kondisi', 'real', 'indonesia', 'teoritis', 'romantis']",4,positif,1,1,positif
pertarungan sengit anies vs ganjar,"['tarung', 'sengit', 'anies', 'vs', 'ganjar']",-1,negatif,-1,-1,negatif
p prabowo cenderung emosional sayang sekali mestinya didampingi dengan data yang akurat brp ganjar lumayan dalam menangkis serangan dan menyerang enggak berbagai jurus tapi sayang tangkisannya belum bisa menjadi serangan balik dan serangannya belum tajam belum bisa menciptakan gol brp anis kalo saya ibaratkan seperti kristiano ronaldo kalo menyerang tajam dan berhasil mencetak gol kalo bertahan bisa saya ibaratkan seperti roberto carlos yang tangguh kalo bertahan dan tajam memberikan umpan balik bahkan bisa menciptakan gol brsukses timnas amin brsemoga indonesia jaya amin,"['p', 'prabowo', 'cenderung', 'emosional', 'sayang', 'mesti', 'damping', 'data', 'akurat', 'brp', 'ganjar', 'lumayan', 'tangkis', 'serang', 'serang', 'jurus', 'sayang', 'tangkis', 'serang', 'serang', 'tajam', 'cipta', 'gol', 'brp', 'anis', 'kalo', 'kristiano', 'ronaldo', 'kalo', 'serang', 'tajam', 'hasil', 'cetak', 'gol', 'kalo', 'tahan', 'roberto', 'carlos', 'tangguh', 'kalo', 'tahan', 'tajam', 'umpan', 'cipta', 'gol', 'brsukses', 'timnas', 'amin', 'brsemoga', 'indonesia', 'jaya', 'amin']",-12,negatif,-1,-1,negatif
semua korup pak ganjar korup enggak bisa di punahkan,"['korup', 'ganjar', 'korup', 'punah']",-12,negatif,-1,-1,negatif
apa ganjar terlalu paham semoga menang jadi presiden,"['ganjar', 'paham', 'moga', 'menang', 'presiden']",5,positif,1,1,positif
pilih no 2 atau no 1 asal jangan ganjar yang menang maaf pak,"['pilih', 'no', '2', 'no', '1', 'ganjar', 'menang', 'maaf']",-2,negatif,-1,-1,negatif
kalau tuhan memilih ganjar yang menang gimana,"['tuhan', 'pilih', 'ganjar', 'menang', 'gimana']",2,positif,1,1,positif
apa anis apa ganjar pintar merangkai katapermasalah bangsa belum mengena masalah hukum bersipat pribadikalau bapak prabowomencakup global termasuk dasar negara dan korupsi,"['anis', 'ganjar', 'pintar', 'rangkai', 'katapermasalah', 'bangsa', 'kena', 'hukum', 'sipat', 'pribadikalau', 'prabowomencakup', 'global', 'dasar', 'negara', 'korupsi']",-9,negatif,-1,-1,negatif
ayo rakyat indinesia dukung orang yang tepat pimpin indonesia ganjarmahfud presiden di tahun 2024,"['ayo', 'rakyat', 'indinesia', 'dukung', 'orang', 'pimpin', 'indonesia', 'ganjarmahfud', 'presiden', '2024']",11,positif,1,1,positif
menurut saya di debat perdana kali ini pak anies is the best peringkat berikutnya pak ganjar dan peringkat terakhir maaf yaitu seseorang yang gambarnya pernah saya coblos di pemilu 201,"['debat', 'perdana', 'kali', 'anies', 'is', 'the', 'best', 'peringkat', 'ganjar', 'peringkat', 'maaf', 'gambar', 'coblos', 'milu', '201']",3,positif,1,1,positif
orang pintar pasti pilih anis baswedantp orang cerdas pasti pilih ganjarsalam waraspilih ganjar,"['orang', 'pintar', 'pilih', 'anis', 'baswedantp', 'orang', 'cerdas', 'pilih', 'ganjarsalam', 'waraspilih', 'ganjar']",-2,negatif,-1,1,positif
anies jadi target sindiran soal korupsi oleh pak ganjar dan pak prabowo,"['anies', 'target', 'sindir', 'korupsi', 'ganjar', 'prabowo']",-5,negatif,-1,-1,negatif
14 februari ganjarmahfud gaspoll,"['14', 'februari', 'ganjarmahfud', 'gaspoll']",0,netral,0,0,netral
kalau anis jadi presiden ikn ibu kota barutidak lanjutbrmaka saya pilih ganjar untuk indonesia yang lebih baik,"['anis', 'presiden', 'ikn', 'kota', 'barutidak', 'lanjutbrmaka', 'pilih', 'ganjar', 'indonesia']",2,positif,1,1,positif
debat adalah teman berpikir anis ganjar,"['debat', 'teman', 'pikir', 'anis', 'ganjar']",4,positif,1,1,positif
anies takan melanjutkan ikn yang melanjutkan ikn prabowo dan ganjar,"['anies', 'tak', 'lanjut', 'ikn', 'lanjut', 'ikn', 'prabowo', 'ganjar']",-4,negatif,-1,-1,negatif
pak anis control emosi nya oke padahal di teken oleh prabowo coba bayangkan lu di posisi itu di atas ya panggung debat yang di saksikan berjuta pasang mata lihat betapa keren nya penguasaan diri pak anis amp juga ketika menjawab amp memberikan pertanyaan itu jelas padat amp berkualitas ini sosok presiden 2024 yang mampu membawa indonesia lebih baik lagi dengan tema perubahanbrbrpak prabowo terlalu angkuh dengan mengatakan dirinya lah yang berjasa menjadikan pak anis gubernur dengan nada tinggi sambil nunjuk2 kita akuin kalo memang itu fakta tapi enggak usah di bawa ke ranah debat itu sama saja bikin prabowo minus di mata rakyat mungkin bagi simpatisan pendukungnya senang tapi ini soal debat di mana calon presiden mampu memikat pemilihnya bukan semata2 menunjukkan dirinya siapabrbrudah begitu selalu bawabawa jokowi seakan2 enggak percaya diri amp selalu butuh support dukungan dari jokowi amp simpatisan jokowibrbrganjar gua lihat rileks amp mampu menguasai panggung tapi lagi2 lihat rekam jejak nya benar enggak apa yang dia omongkan sama apa yang telah di kerjakan selama 10 tahun lu nilai sendiri deh brbrrangkuman brbrpaslon 01 perubahan brpaslon 02 dinasti jokowi brpaslon 03 dinasti pdip brbryg terpenting debat ini amp selanjutnya mampu merubah pikiran amp pandangan kita terhadap ketiga calon kita semua pengin indonesia lebih baik dalam segala bidang pakai hati nurani lu pakai hati lu perbanyak informasi seluasnya kepada ketiga calon presiden tersebut setelah itu buat kesimpulan lalu pilih lah dengan harapan yang kita pilih ialah yang terbaik amp berkualitasbrbrwassalam,"['anis', 'control', 'emosi', 'nya', 'oke', 'teken', 'prabowo', 'coba', 'bayang', 'lu', 'posisi', 'ya', 'panggung', 'debat', 'saksi', 'juta', 'pasang', 'mata', 'lihat', 'betapa', 'keren', 'nya', 'kuasa', 'anis', 'amp', 'amp', 'padat', 'amp', 'kualitas', 'sosok', 'presiden', '2024', 'bawa', 'indonesia', 'tema', 'perubahanbrbrpak', 'prabowo', 'angkuh', 'jasa', 'jadi', 'anis', 'gubernur', 'nada', 'nunjuk2', 'akuin', 'kalo', 'fakta', 'bawa', 'ranah', 'debat', 'bikin', 'prabowo', 'minus', 'mata', 'rakyat', 'simpatisan', 'dukung', 'senang', 'debat', 'calon', 'presiden', 'mikat', 'pilih', 'semata2', 'siapabrbrudah', 'bawabawa', 'jokowi', 'seakan2', 'percaya', 'amp', 'butuh', 'support', 'dukung', 'jokowi', 'amp', 'simpatisan', 'jokowibrbrganjar', 'gua', 'lihat', 'rileks', 'amp', 'kuasa', 'panggung', 'lagi2', 'lihat', 'rekam', 'jejak', 'nya', 'omong', 'kerja', '10', 'lu', 'nilai', 'deh', 'brbrrangkuman', 'brbrpaslon', '01', 'ubah', 'brpaslon', '02', 'dinasti', 'jokowi', 'brpaslon', '03', 'dinasti', 'pdip', 'brbryg', 'penting', 'debat', 'amp', 'rubah', 'pikir', 'amp', 'pandang', 'tiga', 'calon', 'pengin', 'indonesia', 'bidang', 'pakai', 'hati', 'nurani', 'lu', 'pakai', 'hati', 'lu', 'banyak', 'informasi', 'luas', 'tiga', 'calon', 'presiden', 'simpul', 'pilih', 'harap', 'pilih', 'baik', 'amp', 'berkualitasbrbrwassalam']",61,positif,1,1,positif
saya sangat setuju dengan iknbrdan saya akan pilih ganjar,"['tuju', 'iknbrdan', 'pilih', 'ganjar']",-1,negatif,-1,-1,negatif
kok rasanya yang hanya bisa mangkir dan beretorika itu pak prabowo ya bukan tandingan yang pas untuk pak anis maupun pak ganjar,"['mangkir', 'retorika', 'prabowo', 'ya', 'tanding', 'pas', 'anis', 'ganjar']",8,positif,1,1,positif
anies cerdasganjar berpengalamanprabowo emosian,"['anies', 'cerdasganjar', 'berpengalamanprabowo', 'emosi']",-1,negatif,-1,-1,negatif
