komentar_bersih,prepos_text,polarity_score,sentiment,labeling_polarity,predicted_sentiment,sentimen_NaiveBayes
ya tuahan berilah kesehatan dan lindungan ke amin berkatilah amin jadikan amin presiden tahu 2024 amin,"['ya', 'tuah', 'ilah', 'sehat', 'lindung', 'amin', 'kati', 'amin', 'jadi', 'amin', 'presiden', '2024', 'amin']",11,positif,1,1,positif
pernyataan anies membatalkan ikn masuk akal tapi sayang ganjar tetap melanjutkan,"['nyata', 'anies', 'batal', 'ikn', 'masuk', 'akal', 'sayang', 'ganjar', 'lanjut']",-7,negatif,-1,-1,negatif
saya merasa ragu memilih pragib setelah 2 kali kalah nyalon meskipun saya menghargai semangat mereka kalah dalam dua kesempatan membuat saya mencari kejelasan dan keyakinan lebih dalam program dan rencananya,"['ragu', 'pilih', 'pragib', '2', 'kali', 'kalah', 'nyalon', 'harga', 'semangat', 'kalah', 'sempat', 'cari', 'jelas', 'yakin', 'program', 'rencana']",-11,negatif,-1,-1,negatif
yuk kita kawal dan kita pastikan pak anies dan cak imin supaya jadi the next presiden dan wakil presiden republik indonesia,"['yuk', 'kawal', 'pasti', 'anies', 'cak', 'imin', 'the', 'next', 'presiden', 'wakil', 'presiden', 'republik', 'indonesia']",10,positif,1,1,positif
menyaksikan statemen salah seorang capres dalam debat pilpres tentang ikn yakin para calon investornya cenderung untuk berhatihati untuk berinvestasi paling tidak wait and see menunggu siapa presiden defacto dari ketiga capres khawatir kedepan proyek ini menjadi painfully slow progress alias mangkrakbrsmg pilpres 2024 lebih baik terlepas dari indikasi kecurangan manipulasi data kpu sebagai jurinya harus netral transparan jujur dan adil,"['saksi', 'statemen', 'salah', 'capres', 'debat', 'pilpres', 'ikn', 'calon', 'investor', 'cenderung', 'berhatihati', 'investasi', 'wait', 'and', 'see', 'tunggu', 'presiden', 'defacto', 'tiga', 'capres', 'khawatir', 'depan', 'proyek', 'painfully', 'slow', 'progress', 'alias', 'mangkrakbrsmg', 'pilpres', '2024', 'lepas', 'indikasi', 'curang', 'manipulasi', 'data', 'kpu', 'juri', 'netral', 'transparan', 'jujur', 'adil']",-6,negatif,-1,-1,negatif
pasangan pragib kayak yang kebingungan ketika debat ini berbeda dengan pasangan no 1 dan 3,"['pasang', 'pragib', 'kayak', 'bingung', 'debat', 'beda', 'pasang', 'no', '1', '3']",6,positif,1,1,positif
cerdas sekali semua argumen dari pak anis,"['cerdas', 'argumen', 'anis']",-4,negatif,-1,-1,negatif
kpu harus2 benarbenar netral agar tetap aman dan damai khususnya di level akar rumput yang rawan terjdi konflik,"['kpu', 'harus2', 'benarbenar', 'netral', 'aman', 'damai', 'level', 'akar', 'rumput', 'rawan', 'terjdi', 'konflik']",-3,negatif,-1,-1,negatif
prabowo bertanya kepada ganjar cara mengatasi pengangguran brganjar menjawab undang investor sekolah vokasi kejuruan dan kebijakan 1 anak dari keluarga miskin dikuliahkan sampai s1brprabowo berarti jawaban mas ganjar mendukung kebijakan jokowi kartu investor masuk,"['prabowo', 'ganjar', 'atas', 'anggur', 'brganjar', 'undang', 'investor', 'sekolah', 'vokasi', 'juru', 'bijak', '1', 'anak', 'keluarga', 'miskin', 'kuliah', 's1brprabowo', 'mas', 'ganjar', 'dukung', 'bijak', 'jokowi', 'kartu', 'investor', 'masuk']",-8,negatif,-1,-1,negatif
pasangan amin sosok yang dibutuhkan rakyat menuju perubahan mereka capres dan cawapres yang cerdasamin the next presiden,"['pasang', 'amin', 'sosok', 'butuh', 'rakyat', 'ubah', 'capres', 'cawapres', 'cerdasamin', 'the', 'next', 'presiden']",0,netral,0,1,positif
kami siap mendukung dan mendoakan p anis semoga dimudahkan menjadi presiden indonesia,"['dukung', 'doa', 'p', 'anis', 'moga', 'mudah', 'presiden', 'indonesia']",11,positif,1,1,positif
statement anis memang berkualitas,"['statement', 'anis', 'kualitas']",4,positif,1,1,positif
negara tidak bisa di pimpin oleh orang yang pintar bicaranya saja rekam jejak sebelumnya harus di lihat jika memimpin 1 propinsi saja tidak bisa apalagi 1 negara jangan di karenakan kita suka 1 profile subject jangan membuat kita buta dan salah pilih yang benar bisa bekerja seperti pak jokowi karena keberlanjutan negara ini dan anak cucu kita tergantung kita sekarang kepala dingin buka mata dan hati jangan salah pilih,"['negara', 'pimpin', 'orang', 'pintar', 'bicara', 'rekam', 'jejak', 'lihat', 'pimpin', '1', 'propinsi', '1', 'negara', 'karena', 'suka', '1', 'profile', 'subject', 'buta', 'salah', 'pilih', 'jokowi', 'lanjut', 'negara', 'anak', 'cucu', 'gantung', 'kepala', 'dingin', 'buka', 'mata', 'hati', 'salah', 'pilih']",-23,negatif,-1,-1,negatif
saya yakin program prabowo gibran semua pasti serius dan nyata semangay prabowo gibran,"['program', 'prabowo', 'gibran', 'serius', 'nyata', 'semangay', 'prabowo', 'gibran']",-3,negatif,-1,-1,negatif
memang pak anies kejeniusannya di atas ratarata tapi semangat pejuang dari pak prabowo juga patut di apresiasi,"['anies', 'jenius', 'ratarata', 'semangat', 'juang', 'prabowo', 'patut', 'apresiasi']",0,netral,0,1,positif
bukan semangat juang tapi ambisi kekuasaan contoh pak surya paloh punya partai tapi enggak ambisi berkuasa karena ada yang lebih mampu yaitu pak anis,"['semangat', 'juang', 'ambisi', 'kuasa', 'contoh', 'surya', 'paloh', 'partai', 'ambisi', 'kuasa', 'anis']",17,positif,1,1,positif
anies kapasitas nya sangatt jauuhh diatas prabowo dan ganjar anies baswedan presiden ri2024,"['anies', 'kapasitas', 'nya', 'sangatt', 'jauuhh', 'atas', 'prabowo', 'ganjar', 'anies', 'baswedan', 'presiden', 'ri2024']",4,positif,1,1,positif
jawaban2 pragib yang terkadang bercampur emosi aksi joget membuat saya tidak yakin pilih pragibapalagi setelah 2x kalah nyalon,"['jawaban2', 'pragib', 'terkadang', 'campur', 'emosi', 'aksi', 'joget', 'pilih', 'pragibapalagi', '2x', 'kalah', 'nyalon']",3,positif,1,-1,negatif
yang lain cerpen dan story tellingyg tepat visi misi nya cuma no 2 padat singkat jelas dan tersampaikanbismillah,"['cerpen', 'story', 'tellingyg', 'visi', 'misi', 'nya', 'no', '2', 'padat', 'singkat', 'tersampaikanbismillah']",-1,negatif,-1,-1,negatif
pak anies sosok yang akan memimpin negeri ini menuju perubahan ke arah yang lebih baik hidup pak anies,"['anies', 'sosok', 'pimpin', 'negeri', 'ubah', 'arah', 'hidup', 'anies']",-5,negatif,-1,1,positif
pak anis keren banget dalam sesi tanya jawab dengan prabowo sampai prabowo bingung mau jawab apa,"['anis', 'keren', 'banget', 'sesi', 'prabowo', 'prabowo', 'bingung']",1,positif,1,1,positif
mantap banget jawaban pak anies cerdas dan santun,"['mantap', 'banget', 'anies', 'cerdas', 'santun']",8,positif,1,1,positif
pak anies baswedan allahuakbar,"['anies', 'baswedan', 'allahuakbar']",0,netral,0,1,positif
kinerja pak anies selama jadi gubernur dki bisa dikatakan sangat sukses sekarang sudah saatnya pak anies membuat sukses juga negara indonesia dengan menjadi presiden,"['kerja', 'anies', 'gubernur', 'dki', 'sukses', 'anies', 'sukses', 'negara', 'indonesia', 'presiden']",11,positif,1,1,positif
amin benerbener cerminan pemimpin masa depan kecerdasan dan visinya keren banget semoga bisa jadi inspirasi buat generasi selanjutnya,"['amin', 'benerbener', 'cermin', 'pimpin', 'cerdas', 'visi', 'keren', 'banget', 'moga', 'inspirasi', 'generasi']",1,positif,1,1,positif
program kerja pak prabowo kok makin enggak jelas yah pandangan saya sih pak anis lebih jelas arah nya,"['program', 'kerja', 'prabowo', 'yah', 'pandang', 'sih', 'anis', 'arah', 'nya']",0,netral,0,1,positif
pasangan amin the next presiden indonesia dan semoga menang di pilpres 2024 nanti dan membuat indonesia semakin maju,"['pasang', 'amin', 'the', 'next', 'presiden', 'indonesia', 'moga', 'menang', 'pilpres', '2024', 'indonesia', 'maju']",5,positif,1,1,positif
maafcuman mau bilangdari sekian banyaknya yang ber komentar di acara inipak anis yang lebih banyak di puji oleh netizenbukti kalau pak anis ais the best jadi ri1,"['maafcuman', 'bilangdari', 'sekian', 'banyak', 'ber', 'komentar', 'acara', 'inipak', 'anis', 'puji', 'netizenbukti', 'anis', 'ais', 'the', 'best', 'ri1']",4,positif,1,1,positif
pasangan amin akan selalu ada dihati rakyat dan semoga menang di pilpes 2024 nanti dan bisa mensejahterakan rakyatnya,"['pasang', 'amin', 'hati', 'rakyat', 'moga', 'menang', 'pilpes', '2024', 'sejahtera', 'rakyat']",4,positif,1,1,positif
cuma anies yang layak,"['anies', 'layak']",-2,negatif,-1,1,positif
banten untuk bapak anies baswedan no urut 1,"['banten', 'anies', 'baswedan', 'no', 'urut', '1']",0,netral,0,1,positif
sudah 2 kali gagal menang capres dan setelah melihat debat ini makin enggak yakin buat memilih pragib,"['2', 'kali', 'gagal', 'menang', 'capres', 'debat', 'pilih', 'pragib']",-4,negatif,-1,-1,negatif
ya allah doa untuk bapak anies baswedan dan muhaemin iskandar di berikan ketenangan berhasil sampai tujuan jadi bapak peresiden dan wakil amanah adil dan makmur,"['ya', 'allah', 'doa', 'anies', 'baswedan', 'muhaemin', 'iskandar', 'tenang', 'hasil', 'tuju', 'residen', 'wakil', 'amanah', 'adil', 'makmur']",25,positif,1,1,positif
saya ragu dan tidak yakin pilih pragib prabowo yang program2 nya yang kurang sesuai dan dibutuhkan rakyat saat ini apalagi wakil nya yang seperti tidak punya gagasan karena ketidakmampuan kapasitasnya,"['ragu', 'pilih', 'pragib', 'prabowo', 'program2', 'nya', 'sesuai', 'butuh', 'rakyat', 'wakil', 'nya', 'gagas', 'ketidakmampuan', 'kapasitas']",-4,negatif,-1,-1,negatif
duh kalo pak prabowo dan mas gibran debatnya kayak gitu saya jadi ragu nih buat milihnya,"['duh', 'kalo', 'prabowo', 'mas', 'gibran', 'debat', 'kayak', 'gitu', 'ragu', 'nih', 'milihnya']",-7,negatif,-1,-1,negatif
setelah viralnya statement gibran soal stunting dan melihat debat pertama smlm jadi ragu nih buat memilih pragib,"['viralnya', 'statement', 'gibran', 'stunting', 'debat', 'smlm', 'ragu', 'nih', 'pilih', 'pragib']",-2,negatif,-1,-1,negatif
waduh kalo pak prabowo dan mas gibran yang terpilih saya jadi khawatir sama masa depan indonesia,"['kalo', 'prabowo', 'mas', 'gibran', 'pilih', 'khawatir', 'indonesia']",-6,negatif,-1,-1,negatif
setelah menonton debat pertama dan melihat reaksi cukup emosional dari pak prabowo jadi khawatir sama masa depan indonesia kalo pragib yang menang,"['tonton', 'debat', 'reaksi', 'emosional', 'prabowo', 'khawatir', 'indonesia', 'kalo', 'pragib', 'menang']",-9,negatif,-1,-1,negatif
pragib kaya yang kebingungan mengikuti debat ini hee beda sama pak anies,"['pragib', 'kaya', 'bingung', 'ikut', 'debat', 'hee', 'beda', 'anies']",-2,negatif,-1,-1,negatif
pemaparan visi misi setiap capresbr1 anies prabowo ganjar,"['papar', 'visi', 'misi', 'capresbr1', 'anies', 'prabowo', 'ganjar']",1,positif,1,1,positif
pasangan amin adalah cerminan pemimpin masa depan dan semoga meraih kemenangan dan menjadi pemimpin yang amanah,"['pasang', 'amin', 'cermin', 'pimpin', 'moga', 'raih', 'menang', 'pimpin', 'amanah']",14,positif,1,1,positif
amin adalah pasangan yang ideal untuk menjadi capres dan cawapres keduanya memiliki visi yang kuat integritas tinggi dan kemampuan memimpin yang luar biasa harapan besar untuk masa depan indonesia bersama mereka,"['amin', 'pasang', 'ideal', 'capres', 'cawapres', 'milik', 'visi', 'kuat', 'integritas', 'mampu', 'pimpin', 'harap', 'indonesia']",7,positif,1,1,positif
yakin pilih amin kombinasi visi yang jelas kepemimpinan kuat dan komitmen untuk perubahan positif membuat mereka pilihan yang sangat memikat semangat untuk indonesia yang lebih baik,"['pilih', 'amin', 'kombinasi', 'visi', 'pimpin', 'kuat', 'komitmen', 'ubah', 'positif', 'pilih', 'mikat', 'semangat', 'indonesia']",6,positif,1,1,positif
terlalu pocus dengan persiden lupa dengan dprnya udang2 penyitaan aset saja tidak selesai gara anggota dprnya takut sama pemilik partainya berasa enggak ada gunanya suara saya sebagai rakyat,"['pocus', 'persiden', 'lupa', 'dprnya', 'udang2', 'sita', 'aset', 'selesai', 'gara', 'anggota', 'dprnya', 'takut', 'milik', 'partai', 'asa', 'guna', 'suara', 'rakyat']",-10,negatif,-1,-1,negatif
adivaazahra0 saya tidak golput juga tapi jadi merasa enggak guna saja terlalu pocus saja presiden tapi hampir semua partai atau mungkin semua partai alergi dengan undang2 yang ada kemungkinan menyusahkan dirinya atau partainya contohnya uud perampasan aset untuk koruptor yang tidak selesai2 di dpr saya dan mungkin orang indonesia dengar sendiri kalau anggota dpr tidak mau bahas takut atau tidak dapat izin dari yang punya partai,"['adivaazahra0', 'golput', 'pocus', 'presiden', 'partai', 'partai', 'alergi', 'undang2', 'susah', 'partai', 'contoh', 'uud', 'ampas', 'aset', 'koruptor', 'selesai2', 'dpr', 'orang', 'indonesia', 'dengar', 'anggota', 'dpr', 'bahas', 'takut', 'izin', 'partai']",-12,negatif,-1,-1,negatif
saya sngat yakin jika negeri ini dipimpin oleh anies,"['sngat', 'negeri', 'pimpin', 'anies']",0,netral,0,1,positif
melihat debat pertama saja saya merasa kekawatiran masa depan indonesia jika dipimpin pragib pertama tentang kondisi pak prabowo diusianya yang sudah 2thjika terjadi sesuatu dengan beliau dan wakil nya akan menggantikannya mau jadi apa negara dipimpin orang yang tidak punya kapasitas,"['debat', 'kekawatiran', 'indonesia', 'pimpin', 'pragib', 'kondisi', 'prabowo', 'usia', '2thjika', 'beliau', 'wakil', 'nya', 'ganti', 'negara', 'pimpin', 'orang', 'kapasitas']",6,positif,1,1,positif
sapu bersih pak anies memang tidak di ragukan untuk jadi presiden ri 2024202,"['sapu', 'bersih', 'anies', 'ragu', 'presiden', 'ri', '2024202']",-3,negatif,-1,1,positif
musaisraellewinogoahirakebiasaan oten memecah belah bangsa pak anies yang paling toleran dalam beragama,"['musaisraellewinogoahirakebiasaan', 'oten', 'pecah', 'belah', 'bangsa', 'anies', 'toleran', 'agama']",-8,negatif,-1,-1,negatif
keren banget kepintaran amin dalam memaparkan penjelasan di debat jelas tajam dan menginspirasi semoga dapat terus memberikan solusi cerdas untuk kemajuan indonesia,"['keren', 'banget', 'pintar', 'amin', 'papar', 'jelas', 'debat', 'tajam', 'inspirasi', 'moga', 'solusi', 'cerdas', 'maju', 'indonesia']",2,positif,1,1,positif
bismillahpak anies baswedan kami sekeluarga mendukung amin menang aamiin,"['bismillahpak', 'anies', 'baswedan', 'keluarga', 'dukung', 'amin', 'menang', 'aamiin']",6,positif,1,1,positif
all ini aminquot menunjukkan komitmen penuh dan kesatuan visi dalam mewujudkan perubahan positif semoga semangat ini membawa kejayaan untuk indonesia,"['all', 'aminquot', 'komitmen', 'penuh', 'satu', 'visi', 'wujud', 'ubah', 'positif', 'moga', 'semangat', 'bawa', 'jaya', 'indonesia']",16,positif,1,1,positif
anak muda yang memilih amin menunjukkan kesadaran akan pentingnya perubahan dan pemimpin yang progresif semoga suara mereka membawa warna baru dan energi positif bagi indonesia,"['anak', 'muda', 'pilih', 'amin', 'sadar', 'ubah', 'pimpin', 'progresif', 'moga', 'suara', 'bawa', 'warna', 'energi', 'positif', 'indonesia']",1,positif,1,1,positif
kagum banget sama program kerja amin visi yang jelas solusi cerdas dan fokus pada perubahan positif semoga implementasinya membawa kemajuan yang signifikan untuk indonesia,"['kagum', 'banget', 'program', 'kerja', 'amin', 'visi', 'solusi', 'cerdas', 'fokus', 'ubah', 'positif', 'moga', 'implementasi', 'bawa', 'maju', 'signifikan', 'indonesia']",10,positif,1,1,positif
aku tidak yakin pasangan pragib bisa memimpin kekurangan dalam merinci langkahlangkah konkret dan strategi saja kurang jelas apa lagi wakilnya yang belum banyak pengalaman,"['pasang', 'pragib', 'pimpin', 'kurang', 'merinci', 'langkahlangkah', 'konkret', 'strategi', 'wakil', 'alam']",5,positif,1,1,positif
pasangan amin adalah pasangan capres dan cawapres yang saling melengkapi semoga meraih kemenangan di pilpres 2024 nanti,"['pasang', 'amin', 'pasang', 'capres', 'cawapres', 'lengkap', 'moga', 'raih', 'menang', 'pilpres', '2024']",9,positif,1,1,positif
pasangan amin benarbenar meraih tempat khusus di hati rakyat kepercayaan dan dukungan yang besar menandakan harapan tinggi untuk masa depan yang lebih baik bersama mereka,"['pasang', 'amin', 'benarbenar', 'raih', 'khusus', 'hati', 'rakyat', 'percaya', 'dukung', 'tanda', 'harap']",10,positif,1,1,positif
itu di songkoknya pak anis apaan,"['songkok', 'anis']",0,netral,0,1,positif
amin benarbenar cerminan pemimpin masa depan yang penuh inspirasi visi kepemimpinan dan komitmen mereka memberikan harapan besar untuk kemajuan indonesia,"['amin', 'benarbenar', 'cermin', 'pimpin', 'penuh', 'inspirasi', 'visi', 'pimpin', 'komitmen', 'harap', 'maju', 'indonesia']",2,positif,1,1,positif
bgagasan pak anis paling bagus dan menarik simpati rakyat indonesia semoga allah memberikan kemenangan kepada pasangan aminb,"['bgagasan', 'anis', 'bagus', 'tarik', 'simpati', 'rakyat', 'indonesia', 'moga', 'allah', 'menang', 'pasang', 'aminb']",9,positif,1,1,positif
semoga pasangan amin selalu diberi kekuatan kebijaksanaan dan kesehatan semoga setiap langkah mereka membawa berkah dan kemajuan bagi indonesia doa terbaik untuk keberhasilan mereka,"['moga', 'pasang', 'amin', 'kuat', 'bijaksana', 'sehat', 'moga', 'langkah', 'bawa', 'berkah', 'maju', 'indonesia', 'doa', 'baik', 'hasil']",16,positif,1,1,positif
prabowo jawaban dan pertanyaan tidak bermoto,"['prabowo', 'moto']",0,netral,0,0,netral
agak kurang srek dengan pragib sekarangbukanya menjawab pertanyaan malah jawabnya ke hal lain yang bukan pertannyaan makin ragu dengan pragibbrdan sepertinya pak prabowo emosian maap ya,"['srek', 'pragib', 'sekarangbukanya', 'pertannyaan', 'ragu', 'pragibbrdan', 'prabowo', 'emosi', 'maap', 'ya']",-3,negatif,-1,-1,negatif
pak anies baswedan sosok yang sangat cerdas dan bijaksana semoga beliau terpilih menjadi presiden indonesia selanjutnya,"['anies', 'baswedan', 'sosok', 'cerdas', 'bijaksana', 'moga', 'beliau', 'pilih', 'presiden', 'indonesia']",-1,negatif,-1,1,positif
progam kerja pakanies memang enggak omng kosong doang sih,"['progam', 'kerja', 'pakanies', 'omng', 'kosong', 'doang', 'sih']",-2,negatif,-1,-1,negatif
dari ketiga calon yang paparanya jelas dan pemasukan yang jelas hanya pak ganjar pranowo dari segala bidangnya,"['tiga', 'calon', 'paparanya', 'pasu', 'ganjar', 'pranowo', 'bidang']",2,positif,1,1,positif
pragib sepertinya kebingungan mengikuti debat inisetiap pertanyaan dan kritik ke amin dapat dijawab dengan baik dan kritik yang dilayangkan ke amin dapat diperjelas oleh amin sesuai fakta kejadian,"['pragib', 'bingung', 'ikut', 'debat', 'inisetiap', 'kritik', 'amin', 'kritik', 'layang', 'amin', 'jelas', 'amin', 'sesuai', 'fakta', 'jadi']",-13,negatif,-1,-1,negatif
saya merasa tidak yakin dengan program kerja pragib karena terdapat kekurangan dalam merinci langkahlangkah konkret dan strategi implementasinya,"['program', 'kerja', 'pragib', 'kurang', 'merinci', 'langkahlangkah', 'konkret', 'strategi', 'implementasi']",-2,negatif,-1,1,positif
saya merasa khawatir kalo dipimpin indonesia sama pragib lebih baik dipimipin oleh pak anies yang sudah jelas cerdas,"['khawatir', 'kalo', 'pimpin', 'indonesia', 'pragib', 'dipimipin', 'anies', 'cerdas']",-4,negatif,-1,-1,negatif
saya bingung dech sama yang komenkomen dukung paslon 1 brgreget banget lihatnya brnanti kalo paslon 1 jadi menang dan enggak sesuai expektasi baru deh nyeselbengek brjanganlah terlalu mengharapkan seorang manusia nanti takutnya dikecewakan sah2 saja loh punya pilihan tapi janganlah berlebihan mencaci maki paslon lain cukup besok pas pemilu kita coblos sesuai hati kita href,"['bingung', 'dech', 'komenkomen', 'dukung', 'paslon', '1', 'brgreget', 'banget', 'lihat', 'brnanti', 'kalo', 'paslon', '1', 'menang', 'sesuai', 'expektasi', 'deh', 'nyeselbengek', 'brjanganlah', 'harap', 'manusia', 'takut', 'kecewa', 'sah2', 'loh', 'pilih', 'caci', 'maki', 'paslon', 'besok', 'pas', 'milu', 'coblos', 'sesuai', 'hati', 'href']",4,positif,1,1,positif
dulu memang pilih prabowo tapi karena prabowo begitu haus kekuasaan dengan bergabung ke jokowi maka sekarang tidak mau pilih lagi dan sekarang pilih amin menang,"['pilih', 'prabowo', 'prabowo', 'haus', 'kuasa', 'gabung', 'jokowi', 'pilih', 'pilih', 'amin', 'menang']",-9,negatif,-1,-1,negatif
pak anies memang benar cocok jadikan panutan pemimpin masa depan sih,"['anies', 'cocok', 'jadi', 'panutan', 'pimpin', 'sih']",0,netral,0,1,positif
memang pak anis orang yang pantas jadi presiden,"['anis', 'orang', 'presiden']",3,positif,1,1,positif
doa terbaik dari saya semoga tetap tegar dan terus maju pak anies,"['doa', 'baik', 'moga', 'tegar', 'maju', 'anies']",1,positif,1,1,positif
201 saya coblos apa prabowo tapi kali ini saya begitu yakin dan siap untuk berganti coblos apa anies,"['201', 'coblos', 'prabowo', 'kali', 'ganti', 'coblos', 'anies']",0,netral,0,-1,negatif
jawaban anis sangat manis bikin muka yang lain asem tapi semoga janji manis mu pak anis enggak bikin asem rakyatamin bismilah di bilik tps nanti aku akan memilih pak anis sambil trsnyum manis,"['anis', 'manis', 'bikin', 'muka', 'asem', 'moga', 'janji', 'manis', 'mu', 'anis', 'bikin', 'asem', 'rakyatamin', 'bismilah', 'bilik', 'tps', 'pilih', 'anis', 'trsnyum', 'manis']",5,positif,1,1,positif
tak bisa ngendalikan emosi memotong pembicaraan orang enggak beretika dan enggak paham ibarat emosian ada masanya jakarta bersih jakarta tidak selalu kotor penyebab polusi jakarta pltu luar ada masanya jakarta tidak selaluu polusi dan banyak bersihnta jakarta solusi polusi sudah ada pengendalian emisi elektrivikasi kendraan umum konversi kendaraan umum tingkat pengguna kendaraan umum masa anies naik dari 30 ribu ke 1 juta perhari pandai memfitnah dan enggak paham penjelasan bisanya menjatuhkan orang lain solusi sudah ada dengan pembatasan emiai dan terbukti dki oengguna kendaraan umum naik 30 ke 1 juta inilah bedanya berbicara pakai data dengan bicara oakai fiksi,"['ngendalikan', 'emosi', 'potong', 'bicara', 'orang', 'etika', 'paham', 'emosi', 'masa', 'jakarta', 'bersih', 'jakarta', 'kotor', 'sebab', 'polusi', 'jakarta', 'pltu', 'masa', 'jakarta', 'selaluu', 'polusi', 'bersihnta', 'jakarta', 'solusi', 'polusi', 'kendali', 'emisi', 'elektrivikasi', 'kendraan', 'konversi', 'kendara', 'tingkat', 'guna', 'kendara', 'anies', '30', 'ribu', '1', 'juta', 'hari', 'pandai', 'fitnah', 'paham', 'jelas', 'bisa', 'jatuh', 'orang', 'solusi', 'batas', 'emiai', 'bukti', 'dki', 'oengguna', 'kendara', '30', '1', 'juta', 'beda', 'bicara', 'pakai', 'data', 'bicara', 'oakai', 'fiksi']",-28,negatif,-1,-1,negatif
pak anies cocok jadi presiden indonesia karena fisik beliau sangat bagus tinggi ganteng dan beliau selalu memberikan yang terbaik waktu jadi gubernur jakarta,"['anies', 'cocok', 'presiden', 'indonesia', 'fisik', 'beliau', 'bagus', 'ganteng', 'beliau', 'baik', 'gubernur', 'jakarta']",4,positif,1,1,positif
kami warga kota malang siap mendukung anda pak anies,"['warga', 'kota', 'malang', 'dukung', 'anies']",-2,negatif,-1,1,positif
apa yang disampaikan para calon presiden menunjukkan kualitas mereka nantinya memimpin bangsa ini pasangan amin melalui pak anis terlihat lebih meyakinkan,"['calon', 'presiden', 'kualitas', 'pimpin', 'bangsa', 'pasang', 'amin', 'anis']",11,positif,1,1,positif
kami sekaligus keluarga besar kami siap mendukung pak anies,"['keluarga', 'dukung', 'anies']",5,positif,1,1,positif
dilihat pasangan yang saling melengkapi yaitu pak anies,"['pasang', 'lengkap', 'anies']",3,positif,1,1,positif
pak anies sudah ganteng cerdas lagi cocok lah jadi pemimpin,"['anies', 'ganteng', 'cerdas', 'cocok', 'pimpin']",1,positif,1,1,positif
duh visi misi dan progam kerjanya kurang manteb jadi kayak khawatir jika indonesia dipimpin pragib,"['duh', 'visi', 'misi', 'progam', 'kerja', 'manteb', 'kayak', 'khawatir', 'indonesia', 'pimpin', 'pragib']",-7,negatif,-1,-1,negatif
bahaya sekali jika indonesia dipimpin oleh pemimpin yang emosian dan melanggar etika hukum jelas tidak baik buat indonesia,"['bahaya', 'indonesia', 'pimpin', 'pimpin', 'emosi', 'langgar', 'etika', 'hukum', 'indonesia']",-6,negatif,-1,-1,negatif
melihat dua kali kegagalan pragib rasanya ada keraguan buat pilih mereka pilihan politik memang bisa berubah seiring waktu semoga menemukan alternatif yang lebih cocok dengan harapan dan visi ke depan,"['kali', 'gagal', 'pragib', 'ragu', 'pilih', 'pilih', 'politik', 'ubah', 'iring', 'moga', 'temu', 'alternatif', 'cocok', 'harap', 'visi']",-6,negatif,-1,-1,negatif
saya merasa tidak yakin dengan program kerja pragib karena beberapa poin masih terasa kurang rinci dan belum sepenuhnya jelas,"['program', 'kerja', 'pragib', 'poin', 'rinci', 'sepenuh']",4,positif,1,1,positif
quotmempertimbangkan debat dan penyampaian program dari pasangan pragib saya merasa memiliki keraguan terhadap pilihan tersebut beberapa ketidakjelasan dan kekurangan dalam menjelaskan programprogram mereka telah menimbulkan keraguan terkait keefektifan dan keberlanjutan rencanarencana yang diusung saya berharap untuk mendapatkan informasi yang lebih terperinci dan jelas yang dapat mengatasi keraguan ini sehingga saya bisa membuat keputusan yang lebih meyakinkan dan berdasarkan informasi yang lebih lengkapquot,"['quotmempertimbangkan', 'debat', 'sampai', 'program', 'pasang', 'pragib', 'milik', 'ragu', 'pilih', 'ketidakjelasan', 'kurang', 'programprogram', 'timbul', 'ragu', 'kait', 'efektif', 'lanjut', 'rencanarencana', 'usung', 'harap', 'informasi', 'perinci', 'atas', 'ragu', 'putus', 'dasar', 'informasi', 'lengkapquot']",-16,negatif,-1,-1,negatif
lihat rekam jejak dan silsilah keluarga dari ketiga capres,"['lihat', 'rekam', 'jejak', 'silsilah', 'keluarga', 'tiga', 'capres']",3,positif,1,1,positif
salah satu produk hukum yang tidak melibatkan publik tidak melibatkan rakyat tidak ada dialog dan pembahasan yang komprehensif negara kita ini nkri adalah negara hukum bukan negara kekuasaan tidak ada ruang untuk publik,"['salah', 'produk', 'hukum', 'libat', 'publik', 'libat', 'rakyat', 'dialog', 'bahas', 'komprehensif', 'negara', 'nkri', 'negara', 'hukum', 'negara', 'kuasa', 'ruang', 'publik']",-1,negatif,-1,-1,negatif
kpu jujur adil maka akan terpilih pemimpin harapan rakyat dan memajukan indonesia jika kpu curang dan tidak adil maka indonesia kembali kepada kemunduran,"['kpu', 'jujur', 'adil', 'pilih', 'pimpin', 'harap', 'rakyat', 'maju', 'indonesia', 'kpu', 'curang', 'adil', 'indonesia', 'mundur']",-2,negatif,-1,1,positif
prabowo jelas tidak siap didebat ini emosian dan selalu menyerang anis giliran diserang balik malah gelagapan dan emosional,"['prabowo', 'debat', 'emosi', 'serang', 'anis', 'gilir', 'serang', 'gelagap', 'emosional']",-8,negatif,-1,-1,negatif
bismillah kami warga pebayuran bekasi akan pilih anis baswedan insyaallah,"['bismillah', 'warga', 'bayur', 'bekas', 'pilih', 'anis', 'baswedan', 'insyaallah']",5,positif,1,1,positif
