komentar_bersih,prepos_text,polarity_score,sentiment,labeling_polarity,predicted_sentiment,sentimen_NaiveBayes
trivia mungkin agak bias br br1 catatan waktu dan trivia ini dibuat dari 12 desember pukul 224 wib dan selesai diketik pada 13 desember pukul 0343 wib dengan statistik akhir terdapat 101 karakter dan 1 kata yang tersusun serta disimpan dalam dokumen berukuran nyaris 10 kilobit br br2 halaman depan gedung kpu disorot oleh kamera sebanyak 11 kali br br3 acara debat ini lebih banyak menyebut quotcalon presidenquot meskipun cawapres juga hadir dalam acara debat br br4 semua capres menekankan isu korupsi dalam visi amp misi mereka transparency international menyebut indonesia masuk ke urutan 110 dari 10 negara dalam kategori persepsi korupsi 2022 ranking 1 terbaik 10 buruk br pasangan no 01 amp 02 berjabat tangan baik capres maupun cawapresnya sementara no 03 berjabat tangan dengan no 02 hal itu tak dijumpai pada 01 dimana capres 01 tidak berjabat tangan dengan cawapres 03 karena berjabat dengan para panelis br capres no urut 01 menyinggung cawapres no urut 02 serta menghadirkan ayah harun al rasyid atau ar rasyid yang anaknya merupakan pendukung prabowo dan tewas tertembak pasca pemilu 201 br moderator ardianto sempat keliru menyebut calon presiden no urut 03 br capres no urut 03 menyinggung dugaan intimidasi ketua bem ui melki sedek huang oleh pihak tertentu br capres no urut 02 mengklaim bahwa joko widodo adalah presiden quotyang paling banyak ke papua lebih dari 1 kaliquot dan quotpeningkatan pertumbuhan ekonomi paling pesat dan paling tinggi selama sejarah indonesiaquot br br10 menampak purnawirawan jend wiranto kanan bawah saat prabowo menanggapi argumen ganjar amp anies br br11 jawaban capres no urut 03 pada sesi pertanyaan ke1 amp 2 cukup singkat dibanding capres 01 amp 02 menyisakan waktu masingmasing 40 detik dan 33 detik dari 2 menit br br12 program quothotline parisquot yang disampaikan capres no urut 01 mungkin referensi terhadap hotman paris pengacara kondang di indonesia br br13 capres no urut 01 mengklaim dirinya sendiri sebagai gubernur jakarta quotyang paling banyak memberikan izin rumah ibadahquot br br14 capres no urut 01 nampaknya tidak banyak menanggapi argumen capres no urut 03 pada sesi tanya jawab ke1 br br1 capres no urut 02 menyampaikan jawaban tersingkat pada sesi pertanyaan ke2 menyisakan waktu 1 menit 0 detik dari 2 menit jawaban itu mendapat tanggapan yang singkat pula dari capres no urut 03 hanya memakan waktu 43 detik dari 1 menit dan menyinggung soal putusan maka belakangan ini br br1 capres no urut 02 mengalami ivoice cracki maaf tapi ini notabel sekali wkwk br br1 capres no urut 01 menyinggung fenomena orang dalam ordal di berbagai sektor dan menganggap secara implisit keputusan paling puncak sebagai hal serupa br br1 capres no urut 01 menyebut ikn sebagai quotproduk hukum yang tidak melewati proses dialog publik yang lengkapquot br br1 budiman sudjatmiko salah satu tokoh aktivis 3 tampak antusias saat capres no urut 02 menyinggung penculikan dan penahanan politik,"['trivia', 'bias', 'br', 'br1', 'catat', 'trivia', '12', 'desember', '224', 'wib', 'selesai', 'ketik', '13', 'desember', '0343', 'wib', 'statistik', '101', 'karakter', '1', 'susun', 'simpan', 'dokumen', 'ukur', '10', 'kilobit', 'br', 'br2', 'halaman', 'gedung', 'kpu', 'sorot', 'kamera', '11', 'kali', 'br', 'br3', 'acara', 'debat', 'sebut', 'quotcalon', 'presidenquot', 'cawapres', 'hadir', 'acara', 'debat', 'br', 'br4', 'capres', 'tekan', 'isu', 'korupsi', 'visi', 'amp', 'misi', 'transparency', 'international', 'sebut', 'indonesia', 'masuk', 'urut', '110', '10', 'negara', 'kategori', 'persepsi', 'korupsi', '2022', 'ranking', '1', 'baik', '10', 'buruk', 'br', 'pasang', 'no', '01', 'amp', '02', 'jabat', 'tangan', 'capres', 'cawapresnya', 'no', '03', 'jabat', 'tangan', 'no', '02', 'jumpa', '01', 'mana', 'capres', '01', 'jabat', 'tangan', 'cawapres', '03', 'jabat', 'panelis', 'br', 'capres', 'no', 'urut', '01', 'singgung', 'cawapres', 'no', 'urut', '02', 'hadir', 'ayah', 'harun', 'al', 'rasyid', 'ar', 'rasyid', 'anak', 'dukung', 'prabowo', 'tewas', 'tembak', 'pasca', 'milu', '201', 'br', 'moderator', 'ardianto', 'keliru', 'sebut', 'calon', 'presiden', 'no', 'urut', '03', 'br', 'capres', 'no', 'urut', '03', 'singgung', 'duga', 'intimidasi', 'ketua', 'bem', 'ui', 'melki', 'dek', 'huang', 'br', 'capres', 'no', 'urut', '02', 'klaim', 'joko', 'widodo', 'presiden', 'quotyang', 'papua', '1', 'kaliquot', 'quotpeningkatan', 'tumbuh', 'ekonomi', 'pesat', 'sejarah', 'indonesiaquot', 'br', 'br10', 'tampak', 'purnawirawan', 'jend', 'wiranto', 'kanan', 'prabowo', 'tanggap', 'argumen', 'ganjar', 'amp', 'anies', 'br', 'br11', 'capres', 'no', 'urut', '03', 'sesi', 'ke1', 'amp', '2', 'singkat', 'banding', 'capres', '01', 'amp', '02', 'sisa', 'masingmasing', '40', 'detik', '33', 'detik', '2', 'menit', 'br', 'br12', 'program', 'quothotline', 'parisquot', 'capres', 'no', 'urut', '01', 'referensi', 'hotman', 'paris', 'acara', 'kondang', 'indonesia', 'br', 'br13', 'capres', 'no', 'urut', '01', 'klaim', 'gubernur', 'jakarta', 'quotyang', 'izin', 'rumah', 'ibadahquot', 'br', 'br14', 'capres', 'no', 'urut', '01', 'nampaknya', 'tanggap', 'argumen', 'capres', 'no', 'urut', '03', 'sesi', 'ke1', 'br', 'br1', 'capres', 'no', 'urut', '02', 'singkat', 'sesi', 'ke2', 'sisa', '1', 'menit', '0', 'detik', '2', 'menit', 'tanggap', 'singkat', 'capres', 'no', 'urut', '03', 'makan', '43', 'detik', '1', 'menit', 'singgung', 'putus', 'br', 'br1', 'capres', 'no', 'urut', '02', 'alami', 'ivoice', 'cracki', 'maaf', 'notabel', 'wkwk', 'br', 'br1', 'capres', 'no', 'urut', '01', 'singgung', 'fenomena', 'orang', 'ordal', 'sektor', 'anggap', 'implisit', 'putus', 'puncak', 'br', 'br1', 'capres', 'no', 'urut', '01', 'sebut', 'ikn', 'quotproduk', 'hukum', 'lewat', 'proses', 'dialog', 'publik', 'lengkapquot', 'br', 'br1', 'budiman', 'sudjatmiko', 'salah', 'tokoh', 'aktivis', '3', 'antusias', 'capres', 'no', 'urut', '02', 'singgung', 'culi', 'tahan', 'politik']",-80,negatif,-1,-1,negatif
ginnjaris dan prabowo punya kasus korupsi hanya anis baswedan yang anti korupsi,"['ginnjaris', 'prabowo', 'korupsi', 'anis', 'baswedan', 'anti', 'korupsi']",-10,negatif,-1,-1,negatif
paslon nomor 2 sepertinya agak kebingungan mengikuti debat perdana ini kurang menyambung jawabannya,"['paslon', 'nomor', '2', 'bingung', 'ikut', 'debat', 'perdana', 'sambung', 'jawab']",-5,negatif,-1,-1,negatif
prabowo emosional is the badmantracking records the badmanbrbramin anies muhaimin allah swt jadikan pilihan rakyat indonesia presiden 2024,"['prabowo', 'emosional', 'is', 'the', 'badmantracking', 'records', 'the', 'badmanbrbramin', 'anies', 'muhaimin', 'allah', 'swt', 'jadi', 'pilih', 'rakyat', 'indonesia', 'presiden', '2024']",5,positif,1,1,positif
anis jago katakata non eksekusi,"['anis', 'jago', 'katakata', 'non', 'eksekusi']",3,positif,1,1,positif
sepertinya gua dari dukung prabowo bakal pindah ke haluan ke anies,"['gua', 'dukung', 'prabowo', 'pindah', 'haluan', 'anies']",-1,negatif,-1,-1,negatif
quotpak anis rasid baswedan memang layak dan pantas mendapat mandat dari rakyat jadi ri 1quot sudah saatnya indonesia butuh perubahan dan punya pemimpin yang punya kapasitas seperti pak anis miliki,"['quotpak', 'anis', 'rasid', 'baswedan', 'layak', 'mandat', 'rakyat', 'ri', '1quot', 'indonesia', 'butuh', 'ubah', 'pimpin', 'kapasitas', 'anis', 'milik']",-3,negatif,-1,1,positif
terimakasih kpu yang sudah menggelar acara debat 1 capres 2024 semoga rakyat bisa dibukakan pikiran dan hati nya untuk memilih pemimpin yang mampu memimpin indonesia untuk bisa mencapai tujuan menjadi negara besar indonesia maju di tahun 204 sekilas yang saya bisa sampaikan menurut pendapat saya di debat 1 capres 2024 sbb br1 capres nourut 1 pak anies menurut saya sangat jago dalam retorika dan berkata bahkan sampai terpikirkan menyalahkan 33angin33 ketika ditanya tentang penanganan polusi di jakarta dengan apbn yang besar jika dibandingkan dengan propinsi jabar kemudian 1 point lagi yang menurut saya tidak sesuai dan tidak konsisten mengenai gagasan dan visimisi adalah sangat getol menyerukan 33perubahan33 tapi tidak setuju dengan perubahan ibukota dipindah ke ikn jadi sebenarnya yang pengin dirubah itu perubahan seperti apa ya pak brmenarik menantikan detail 33perubahan33 yang dimaksud yang sangat getol di utarakan mungkin di debat selanjutnya ada dijabarkan semoga sajabrtapi overall beliau mampu dan sanggup menjawab semua pertanyaan yang diberikan baik oleh panelis maupun capres lainnya brbr2 capres nourut 2 pak prabowo menurut saya beliau mampu menjawab pertanyaan yang diberikan oleh panelis dan capres lainnya dengan baik cuman masih perlu untuk mengontrol emosi dan tidak terbawa dalam suasana debat yang mungkin sedikit panas dan tegang karena tadi sempat sedikit terusik dengan pertanyaan pak ganjar kalo menurut saya yang namanya debat ya sah saja menanyakan apapun selagi masih dalam konteks topik perdebatanbrgagasan dan visimisi nya sejalan dengan pemerintahan yang sudah berjalan kalo memang konsisten dan sesuai dengan apa yang dijanjikan saat kampanye sedikit bisa membuat saya yakin untuk bisa mencapai indonesia maju di tahun 204 ditunggu next debatnya dalam penjelasan program kerjanya pak overall beliau mampu dan sanggup menjawab semua pertanyaan yang diberikan brbr3 capres nourut 3 pak ganjar menurut saya beliau pandai 33memainkan33 perasaan pendengar debat dengan menyampaikan beberapa kisah aktual dari kunjungan ke berbagai daerah jujur saya juga sangat terkesan dengan cerita nya karena langsung mendengar keluhan dari rakyat tapi apakah konsistensi seperti ini bisa bertahan ketika nantinya sudah terpilih let3s see point nya bagus untuk menarik simpati rakyat yang mendengar visimisinya pak ganjar tapi tadi ada sedikit blunder saat diminta oleh moderator untuk menyampaikan tanggapan dari salah satu capres tapi yang dilakukan pak ganjar malah bertanya dan sempat di ingatkan oleh moderator semoga next debat bisa lebih fokus lagi pak overall beliau mampu dan sanggup menjawab semua pertanyaan yang diberikan brbritulah beberapa point yang saya lihat dari debat capres 1 2024 hari ini ingat ini hanya pendapat saya pendapat itu tidak ada benar dan salah melainkan diterima atau tidak diterima masih ada 4 debat lagi mari kita sebagai bangsa yang beradab dan beradat untuk menggunakan hak suara kita dan menentukan pilihan kita untuk memilih pemimpin bangsa indonesia ini ingat jangan sampai golput ya karena nasib bangsa tahun kedepan ada ditangan kita semua sampai jumpa di debat capres 2 2024,"['terimakasih', 'kpu', 'gelar', 'acara', 'debat', '1', 'capres', '2024', 'moga', 'rakyat', 'buka', 'pikir', 'hati', 'nya', 'pilih', 'pimpin', 'pimpin', 'indonesia', 'capai', 'tuju', 'negara', 'indonesia', 'maju', '204', 'kilas', 'dapat', 'debat', '1', 'capres', '2024', 'sbb', 'br1', 'capres', 'nourut', '1', 'anies', 'jago', 'retorika', 'pikir', 'salah', '33angin33', 'tangan', 'polusi', 'jakarta', 'apbn', 'banding', 'propinsi', 'jabar', '1', 'point', 'sesuai', 'konsisten', 'gagas', 'visimisi', 'getol', 'seru', '33perubahan33', 'tuju', 'ubah', 'ibukota', 'pindah', 'ikn', 'pengin', 'rubah', 'ubah', 'ya', 'brmenarik', 'detail', '33perubahan33', 'getol', 'utara', 'debat', 'jabar', 'moga', 'sajabrtapi', 'overall', 'beliau', 'sanggup', 'panelis', 'capres', 'brbr2', 'capres', 'nourut', '2', 'prabowo', 'beliau', 'panelis', 'capres', 'cuman', 'kontrol', 'emosi', 'bawa', 'suasana', 'debat', 'panas', 'tegang', 'usik', 'ganjar', 'kalo', 'nama', 'debat', 'ya', 'sah', 'apa', 'selagi', 'konteks', 'topik', 'perdebatanbrgagasan', 'visimisi', 'nya', 'jalan', 'perintah', 'jalan', 'kalo', 'konsisten', 'sesuai', 'janji', 'kampanye', 'capai', 'indonesia', 'maju', '204', 'tunggu', 'next', 'debat', 'jelas', 'program', 'kerja', 'overall', 'beliau', 'sanggup', 'brbr3', 'capres', 'nourut', '3', 'ganjar', 'beliau', 'pandai', '33memainkan33', 'asa', 'dengar', 'debat', 'kisah', 'aktual', 'kunjung', 'daerah', 'jujur', 'kes', 'cerita', 'nya', 'langsung', 'dengar', 'keluh', 'rakyat', 'konsistensi', 'tahan', 'pilih', 'let3s', 'see', 'point', 'nya', 'bagus', 'tarik', 'simpati', 'rakyat', 'dengar', 'visimisinya', 'ganjar', 'blunder', 'moderator', 'tanggap', 'salah', 'capres', 'ganjar', 'ingat', 'moderator', 'moga', 'next', 'debat', 'fokus', 'overall', 'beliau', 'sanggup', 'brbritulah', 'point', 'lihat', 'debat', 'capres', '1', '2024', 'dapat', 'dapat', 'salah', 'terima', 'terima', '4', 'debat', 'mari', 'bangsa', 'adab', 'adat', 'hak', 'suara', 'tentu', 'pilih', 'pilih', 'pimpin', 'bangsa', 'indonesia', 'golput', 'ya', 'nasib', 'bangsa', 'depan', 'tang', 'jumpa', 'debat', 'capres', '2', '2024']",75,positif,1,1,positif
mengapai tuh yang dibelakang emosi kena sindir anies soal pencalonan brbrbrjujur mengira yang paling ampas ganjar ternyata salah,"['kapai', 'tuh', 'belakang', 'emosi', 'kena', 'sindir', 'anies', 'calon', 'brbrbrjujur', 'ampas', 'ganjar', 'salah']",-12,negatif,-1,-1,negatif
sangat berkesan dan mudah untuk di mengerti semua jawaban2 dari pak arb brpisi dan misi nya jelas brberbicara dengan fakta dan data brsemoga indonesia akan lebih baik di pimpin anis rasyidi baswedan dan kawan2braaminn ya allah ya robbal alaminn,"['kesan', 'mudah', 'erti', 'jawaban2', 'arb', 'brpisi', 'misi', 'nya', 'brberbicara', 'fakta', 'data', 'brsemoga', 'indonesia', 'pimpin', 'anis', 'rasyid', 'baswedan', 'kawan2braaminn', 'ya', 'allah', 'ya', 'robbal', 'alaminn']",10,positif,1,1,positif
masya allahpak anies memang cerdas semoga allah mentaqdirkan pak anies jadi presiden 2024 aamiin,"['masya', 'allahpak', 'anies', 'cerdas', 'moga', 'allah', 'mentaqdirkan', 'anies', 'presiden', '2024', 'aamiin']",11,positif,1,1,positif
anies janji doang enggak bisa kerjagak ada yang terealisasi dp 0 dari rencana 200 unit yang terealisasi 100 doang itu pun enggak laku tadinya untuk buruh bergaji umr eh setelah jadi untuk yang bergaji rp 14 juta ujung2nya enggak laku karena yang bergaji 14 juta ratarata sudah cicil rumah jalanjalan dibolongin bukannya ngatasi banjir malah buat orang celaka formula e rugi malah jadi ajang korupsi bawahannya belum lagi kelebihan bayar dimana2 seperti lem aibon robot pemadam kebakaran komputer dll jijik kalo memilih amin,"['anies', 'janji', 'doang', 'kerjagak', 'realisasi', 'dp', '0', 'rencana', '200', 'unit', 'realisasi', '100', 'doang', 'laku', 'buruh', 'gaji', 'umr', 'eh', 'gaji', 'rp', '14', 'juta', 'ujung2nya', 'laku', 'gaji', '14', 'juta', 'ratarata', 'cicil', 'rumah', 'jalanjalan', 'dibolongin', 'ngatasi', 'banjir', 'orang', 'celaka', 'formula', 'e', 'rugi', 'ajang', 'korupsi', 'bawah', 'lebih', 'bayar', 'dimana2', 'lem', 'aibon', 'robot', 'madam', 'bakar', 'komputer', 'dll', 'jijik', 'kalo', 'pilih', 'amin']",-32,negatif,-1,-1,negatif
hahahahha kepanasan ya karena yang disini ratarata memilih anispasti ini bussersaya warga jakarta puass sekali dengan kinerja anislu pasti orang kampung yang termakan kabar hoaxxsini main ke jakarta biar enggak termakan berita hoax,"['hahahahha', 'panas', 'ya', 'ratarata', 'pilih', 'anispasti', 'bussersaya', 'warga', 'jakarta', 'puass', 'kerja', 'anislu', 'orang', 'kampung', 'makan', 'kabar', 'hoaxxsini', 'main', 'jakarta', 'biar', 'makan', 'berita', 'hoax']",-7,negatif,-1,-1,negatif
anis memang luar biasa dalam mengolah kata dan berbicara hebat dan salut untuk hal itu brbrcocok sekali jadi dosen brtapi satu hal yang saya bingungkan setiap berbicara lidah nya keluar mulu kok bisa begitu yabr,"['anis', 'olah', 'bicara', 'hebat', 'salut', 'brbrcocok', 'dosen', 'brtapi', 'bingung', 'bicara', 'lidah', 'nya', 'mulu', 'yabr']",1,positif,1,1,positif
panaas hahahhahahaha anis tetap dihatikuu,"['panaas', 'hahahhahahaha', 'anis', 'dihatikuu']",0,netral,0,1,positif
jawaban pak anis dari pertanyaan pak bowo di jawab dengan elegan dan santun bravo amin yes,"['anis', 'bowo', 'elegan', 'santun', 'bravo', 'amin', 'yes']",8,positif,1,1,positif
yess maju truss p anis baswedan semangat p anis rakyt yang cerdas pilih dukung aminanis muhaimin president republic indonesia,"['yess', 'maju', 'truss', 'p', 'anis', 'baswedan', 'semangat', 'p', 'anis', 'rakyt', 'cerdas', 'pilih', 'dukung', 'aminanis', 'muhaimin', 'president', 'republic', 'indonesia']",5,positif,1,1,positif
saya suka penampilan aneis tidak emosi tenangcerdassesuai data dan ilmu akhirnya saya sekeluargakerabattemanteman pilih no 1 anies muhaimin,"['suka', 'tampil', 'aneis', 'emosi', 'tenangcerdassesuai', 'data', 'ilmu', 'sekeluargakerabattemanteman', 'pilih', 'no', '1', 'anies', 'muhaimin']",-2,negatif,-1,-1,negatif
kalo di suruh ngebacott mah sih anies jago nyacoba suruh urus papua saja dahhotw balik kanan dia,"['kalo', 'suruh', 'ngebacott', 'mah', 'sih', 'anies', 'jago', 'nyacoba', 'suruh', 'urus', 'papua', 'dahhotw', 'kanan']",-1,negatif,-1,-1,negatif
saya suka penampilan aneis tidak emosi tenangcerdassesuai data dan ilmu akhirnya saya sekeluargakerabattemanteman pilih no 1 anies muhaimin,"['suka', 'tampil', 'aneis', 'emosi', 'tenangcerdassesuai', 'data', 'ilmu', 'sekeluargakerabattemanteman', 'pilih', 'no', '1', 'anies', 'muhaimin']",-2,negatif,-1,-1,negatif
ya allah semoga anak2ku cerdas tenang berwibawa seperti apa anies baswedan energik positif dan ceria seperti cak imin amin 1x,"['ya', 'allah', 'moga', 'anak2ku', 'cerdas', 'tenang', 'wibawa', 'anies', 'baswedan', 'energik', 'positif', 'ceria', 'cak', 'imin', 'amin', '1x']",25,positif,1,1,positif
aamiinsemga anak lakilaki saya juga seperti sosok bapak anis baswedanaamiin,"['aamiinsemga', 'anak', 'lakilaki', 'sosok', 'anis', 'baswedanaamiin']",-3,negatif,-1,-1,negatif
lucu sama om anisinget bro janji jakarta,"['lucu', 'om', 'anisinget', 'bro', 'janji', 'jakarta']",1,positif,1,1,positif
ha menampak jelas kwalitas capres yang cuma ndobos dan berdasarkan pola fikir dan perasaan anies betulbetul jadi penguasa lahir batin,"['ha', 'tampak', 'kwalitas', 'capres', 'ndobos', 'dasar', 'pola', 'fikir', 'asa', 'anies', 'betulbetul', 'kuasa', 'lahir', 'batin']",8,positif,1,1,positif
pak anies angarya berahlak,"['anies', 'angarya', 'berahlak']",0,netral,0,1,positif
baru debat pertama kita bisa melihat diantara 3 calon mana yang lebih kompeten tentunya dia yang tahu masalah danmproblem bangsa dan kita bisa melihat dari pemaparan 3 calon ini mana yang lebih detail dan mengueaikan tiap masalah kita mungkin mendengar 123 masalah yang di urai dan di paparkan karena di batas oleh waktu untuk berbicara jika tidak ada batasan untuk bicara mungkin paslon tersebut akan memaparkan dan menguraikan begitu banyak masalah yang ada di rwpublik ini beserta dengan penanganannya strategi dan terobosan yang ada pada ide dan gagasan dan tentu saja kecerdasan akan mengarahkan pada 3 calon yang memberi harapan atas ke gelisahan kita selam tahun ini,"['debat', '3', 'calon', 'kompeten', 'danmproblem', 'bangsa', 'papar', '3', 'calon', 'detail', 'mengueaikan', 'dengar', '123', 'urai', 'papar', 'batas', 'bicara', 'batas', 'bicara', 'paslon', 'papar', 'urai', 'rwpublik', 'serta', 'tangan', 'strategi', 'terobos', 'ide', 'gagas', 'cerdas', 'arah', '3', 'calon', 'harap', 'gelisah', 'selam']",-13,negatif,-1,1,positif
brpokoke anies harapan kita semuapak anies sudah jelas di depan matakalau beliau adalah malaikat berbentuk manusia yang dikirimkan untuk menyelamatkan negara tercinta ini,"['brpokoke', 'anies', 'harap', 'semuapak', 'anies', 'matakalau', 'beliau', 'malaikat', 'bentuk', 'manusia', 'kirim', 'selamat', 'negara', 'cinta']",16,positif,1,1,positif
mmng cerdas apa anies tidak salah di 2024 jadi presiden ri,"['mmng', 'cerdas', 'anies', 'salah', '2024', 'presiden', 'ri']",-1,negatif,-1,1,positif
anies baswedan presiden ku selanjutnya,"['anies', 'baswedan', 'presiden', 'ku']",3,positif,1,1,positif
saya orang yang sangat benci dengan politik tapi ini untuk negara indonesiadoa ku mudahkan dan lancarkan jalanmu pak aniesprabowo jokowi dkkganjar produk pdip yang melahirkan jokowi tahun di ajarkan pdip tahun kemudian mulai gerahskrg main sendirikarma pdip dan anda mrpresidendan lbp jgsemoga azab di percepat untuk di duniadi lamakan baru ke akhiratagar di tonton masyarakat,"['orang', 'benci', 'politik', 'negara', 'indonesiadoa', 'ku', 'mudah', 'lancar', 'jalan', 'aniesprabowo', 'jokowi', 'dkkganjar', 'produk', 'pdip', 'lahir', 'jokowi', 'ajar', 'pdip', 'gerahskrg', 'main', 'sendirikarma', 'pdip', 'mrpresidendan', 'lbp', 'jgsemoga', 'azab', 'cepat', 'duniadi', 'lama', 'akhiratagar', 'tonton', 'masyarakat']",-6,negatif,-1,-1,negatif
voting yuk setelah menyaksikan debat perdana kpu ini gunakan pandangan yang rasional dan objektiv kamu pilih siapabr 1 anies muhaiminbr 2 prabowo gibranbr 3 ganjar mahfud,"['voting', 'yuk', 'saksi', 'debat', 'perdana', 'kpu', 'pandang', 'rasional', 'objektiv', 'pilih', 'siapabr', '1', 'anies', 'muhaiminbr', '2', 'prabowo', 'gibranbr', '3', 'ganjar', 'mahfud']",9,positif,1,1,positif
apa anies memang enggak ada duanya,"['anies', 'dua']",-2,negatif,-1,-1,negatif
gambaran buzzer enggak jelas asal tuduh itu ya di menit yang berotak pasti malu asal menuduh tanpa data tanpa bukti sudah begitu tanpa logika memalukan brbrjawaban serta statement bijak dari pak anies tentu diambil by data dan fakta bukan asal omong,"['gambar', 'buzzer', 'tuduh', 'ya', 'menit', 'otak', 'malu', 'tuduh', 'data', 'bukti', 'logika', 'malu', 'brbrjawaban', 'statement', 'bijak', 'anies', 'ambil', 'by', 'data', 'fakta', 'omong']",-23,negatif,-1,-1,negatif
anis bukti nyatanya lihat saja jakarta cuma wacana saja bukti nyatanya 0 ganjar lihat saja 10 tahun jateng kayak bagaimana prabowo menjadi menhan kayak bagaimana bukti nyatanyabrbismillah no 2,"['anis', 'bukti', 'lihat', 'jakarta', 'wacana', 'bukti', '0', 'ganjar', 'lihat', '10', 'jateng', 'kayak', 'prabowo', 'menhan', 'kayak', 'bukti', 'nyatanyabrbismillah', 'no', '2']",-10,negatif,-1,-1,negatif
pak anis gegen press pak ganjar pragmatis lalu counter attack pak prabowo tenang enjoy ingin menguasai possession,"['anis', 'gegen', 'press', 'ganjar', 'pragmatis', 'counter', 'attack', 'prabowo', 'tenang', 'enjoy', 'kuasa', 'possession']",12,positif,1,1,positif
pak prabowo di serang kanan kiri semangat pak ganjar main aman pakai anis ada seribu kosakata,"['prabowo', 'serang', 'kanan', 'kiri', 'semangat', 'ganjar', 'main', 'aman', 'pakai', 'anis', 'ribu', 'kosakata']",-2,negatif,-1,-1,negatif
pengaduan dibalai kota jakarta yang dirikan btp dihentikan anies karena anies malas melayani warga dki tapi hebatnya pandai mengomong saja,"['adu', 'balai', 'kota', 'jakarta', 'diri', 'btp', 'henti', 'anies', 'anies', 'malas', 'layan', 'warga', 'dki', 'hebat', 'pandai', 'omong']",-20,negatif,-1,-1,negatif
saya sebagai warga jakarta puas sekali dengan kinerja anis kamu pasti bukan orang jakarta makanya banyak bacott,"['warga', 'jakarta', 'puas', 'kerja', 'anis', 'orang', 'jakarta', 'bacott']",5,positif,1,1,positif
anis junggler roam dan exp brprabowo midbrganjar gold line,"['anis', 'junggler', 'roam', 'exp', 'brprabowo', 'midbrganjar', 'gold', 'line']",0,netral,0,0,netral
anies omongane manis tapi nek nglakoni mbelgedes tak jamin negoro dipimpin anies amburadul,"['anies', 'omongane', 'manis', 'nek', 'nglakoni', 'mbelgedes', 'jamin', 'negoro', 'pimpin', 'anies', 'amburadul']",-7,negatif,-1,-1,negatif
memang anis pintar omong tapi kerja 0,"['anis', 'pintar', 'omong', 'kerja', '0']",-2,negatif,-1,-1,negatif
komentar mayoritas dukung 01 cerminan hasil pilpres 2024 insyaallah anies baswedan presiden,"['komentar', 'mayoritas', 'dukung', '01', 'cermin', 'hasil', 'pilpres', '2024', 'insyaallah', 'anies', 'baswedan', 'presiden']",15,positif,1,1,positif
anies kurang kena atau pas jawaban dari pertanyaan yang di berikan teori umum terus yang di ucapkanbrdia bahas transparan memang waktu selama jadi gubernur dia menjalankan transparansi itu,"['anies', 'kena', 'pas', 'teori', 'ucapkanbrdia', 'bahas', 'transparan', 'gubernur', 'jalan', 'transparansi']",7,positif,1,1,positif
anies dipecat jadi menpend karena merugikan bangsa negara kelebihan bayar,"['anies', 'pecat', 'menpend', 'rugi', 'bangsa', 'negara', 'lebih', 'bayar']",-11,negatif,-1,-1,negatif
sanggahan prabowo terhadap argumen anies mengenai demokrasi justru anti demokrasi seakanakan dialah yang memilih anies menjadi gubernur jakarta anda mungkin mendukung pencalonannya tetapi yang memilih dan memenangkan anies adalah mayoritas rakyat jakarta sendiri itulah demokrasi tak ada hubungannya dengan jokowi menjadi presiden atau tidak yang anies sampaikan adalah pembekapan suara dalam elemen masyarakat yang beroposisi dengan pemerintah dalam suatu demokrasi oposisi itu penting untuk checks and balances memastikan bahwa pemerintah menjalankan pemerintahan secara bertanggung jawab di indonesia fungsi itu tidak berjalan dengan efektif karena oposisi juga menjadi bagian dari pemerintah contoh jelasnya prabowo sendiri kalah pemilu 2 kali tetapi saat ditawarkan posisi menhan di bawah opponentnya jokowi diterima dengan baik seharusnya kan ditolak agar dia dapat bebas menyuarakan sikapnya terhadap kebijakankebijakan jokowi yang anti demokrasi makanya di indonesia rakyat dan jurnalisme yang mengambil posisi oposisi itu suara oposisi rakyat tidak boleh dibekap atau diberangus itu anti demokrasi itu maksud anies,"['sanggah', 'prabowo', 'argumen', 'anies', 'demokrasi', 'anti', 'demokrasi', 'seakanakan', 'pilih', 'anies', 'gubernur', 'jakarta', 'dukung', 'calon', 'pilih', 'menang', 'anies', 'mayoritas', 'rakyat', 'jakarta', 'demokrasi', 'hubung', 'jokowi', 'presiden', 'anies', 'bekap', 'suara', 'elemen', 'masyarakat', 'oposisi', 'perintah', 'demokrasi', 'oposisi', 'checks', 'and', 'balances', 'perintah', 'jalan', 'perintah', 'tanggung', 'indonesia', 'fungsi', 'jalan', 'efektif', 'oposisi', 'perintah', 'contoh', 'prabowo', 'kalah', 'milu', '2', 'kali', 'tawar', 'posisi', 'menhan', 'opponentnya', 'jokowi', 'terima', 'tolak', 'bebas', 'suara', 'sikap', 'kebijakankebijakan', 'jokowi', 'anti', 'demokrasi', 'indonesia', 'rakyat', 'jurnalisme', 'ambil', 'posisi', 'oposisi', 'suara', 'oposisi', 'rakyat', 'bekap', 'berangus', 'anti', 'demokrasi', 'maksud', 'anies']",-40,negatif,-1,-1,negatif
disini di cenel sebelah saya perhatikan semua menyanjung pak aniessemuga pak anies jadi presiden amin,"['cenel', 'belah', 'perhati', 'sanjung', 'aniessemuga', 'anies', 'presiden', 'amin']",0,netral,0,0,netral
sandiaga uno pasti tawa ketika melihat wowo diskak matt anis,"['sandiaga', 'uno', 'tawa', 'wowo', 'diskak', 'matt', 'anis']",0,netral,0,0,netral
